timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 16:27:20.855, 4 %, 4 %, 5843 MiB, 12288 MiB, 51, 14.92 W
2026/01/19 16:27:21.856, 3 %, 8 %, 5843 MiB, 12288 MiB, 51, 14.84 W
2026/01/19 16:27:22.862, 3 %, 6 %, 5821 MiB, 12288 MiB, 51, 15.09 W
2026/01/19 16:27:23.883, 3 %, 4 %, 5821 MiB, 12288 MiB, 51, 15.09 W
2026/01/19 16:27:24.884, 5 %, 9 %, 5841 MiB, 12288 MiB, 51, 14.93 W
2026/01/19 16:27:25.885, 3 %, 8 %, 5837 MiB, 12288 MiB, 51, 14.90 W
2026/01/19 16:27:26.902, 3 %, 5 %, 5828 MiB, 12288 MiB, 51, 14.98 W
2026/01/19 16:27:27.913, 3 %, 6 %, 5819 MiB, 12288 MiB, 51, 14.95 W
2026/01/19 16:27:28.933, 3 %, 5 %, 5819 MiB, 12288 MiB, 51, 15.02 W
2026/01/19 16:27:29.945, 8 %, 12 %, 5842 MiB, 12288 MiB, 51, 15.03 W
2026/01/19 16:27:30.958, 0 %, 0 %, 5904 MiB, 12288 MiB, 52, 24.61 W
2026/01/19 16:27:31.968, 0 %, 0 %, 5902 MiB, 12288 MiB, 52, 39.99 W
2026/01/19 16:27:32.971, 1 %, 0 %, 5880 MiB, 12288 MiB, 52, 39.95 W
2026/01/19 16:27:33.972, 1 %, 0 %, 5831 MiB, 12288 MiB, 53, 39.98 W
2026/01/19 16:27:34.973, 5 %, 4 %, 5853 MiB, 12288 MiB, 51, 23.12 W
2026/01/19 16:27:35.975, 5 %, 6 %, 5859 MiB, 12288 MiB, 51, 15.51 W
2026/01/19 16:27:36.976, 3 %, 6 %, 5854 MiB, 12288 MiB, 51, 15.06 W
2026/01/19 16:27:37.977, 5 %, 6 %, 5835 MiB, 12288 MiB, 51, 15.01 W
2026/01/19 16:27:38.979, 5 %, 6 %, 5835 MiB, 12288 MiB, 51, 14.95 W
2026/01/19 16:27:39.980, 3 %, 4 %, 5853 MiB, 12288 MiB, 51, 14.96 W
2026/01/19 16:27:40.982, 3 %, 5 %, 5905 MiB, 12288 MiB, 50, 14.88 W
2026/01/19 16:27:41.987, 3 %, 4 %, 5901 MiB, 12288 MiB, 50, 14.76 W
2026/01/19 16:27:43.000, 11 %, 7 %, 5921 MiB, 12288 MiB, 50, 15.22 W
2026/01/19 16:27:44.169, 4 %, 4 %, 5906 MiB, 12288 MiB, 50, 15.00 W
2026/01/19 16:27:45.194, 4 %, 6 %, 5853 MiB, 12288 MiB, 50, 15.01 W
2026/01/19 16:27:46.218, 4 %, 6 %, 5857 MiB, 12288 MiB, 50, 15.03 W
2026/01/19 16:27:47.245, 3 %, 3 %, 5918 MiB, 12288 MiB, 50, 15.05 W
2026/01/19 16:27:48.263, 3 %, 13 %, 5903 MiB, 12288 MiB, 50, 14.97 W
2026/01/19 16:27:49.282, 3 %, 5 %, 5880 MiB, 12288 MiB, 50, 14.99 W
2026/01/19 16:27:50.293, 75 %, 54 %, 5858 MiB, 12288 MiB, 54, 28.91 W
2026/01/19 16:27:51.305, 84 %, 74 %, 5858 MiB, 12288 MiB, 57, 116.90 W
2026/01/19 16:27:52.315, 84 %, 72 %, 5857 MiB, 12288 MiB, 58, 119.63 W
2026/01/19 16:27:53.328, 84 %, 74 %, 5852 MiB, 12288 MiB, 58, 120.65 W
2026/01/19 16:27:54.345, 82 %, 72 %, 5834 MiB, 12288 MiB, 59, 121.07 W
