timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 16:26:23.251, 2 %, 0 %, 5825 MiB, 12288 MiB, 48, 25.66 W
2026/01/19 16:26:24.263, 3 %, 2 %, 5844 MiB, 12288 MiB, 48, 21.28 W
2026/01/19 16:26:25.271, 3 %, 2 %, 5844 MiB, 12288 MiB, 48, 15.88 W
2026/01/19 16:26:26.277, 4 %, 4 %, 5821 MiB, 12288 MiB, 47, 15.17 W
2026/01/19 16:26:27.283, 4 %, 4 %, 5821 MiB, 12288 MiB, 47, 14.79 W
2026/01/19 16:26:28.291, 3 %, 3 %, 5821 MiB, 12288 MiB, 47, 14.71 W
2026/01/19 16:26:29.298, 3 %, 3 %, 5832 MiB, 12288 MiB, 47, 14.92 W
2026/01/19 16:26:30.306, 3 %, 4 %, 5829 MiB, 12288 MiB, 47, 15.03 W
2026/01/19 16:26:31.312, 3 %, 3 %, 5820 MiB, 12288 MiB, 47, 15.01 W
2026/01/19 16:26:32.320, 3 %, 3 %, 5828 MiB, 12288 MiB, 47, 14.96 W
2026/01/19 16:26:33.327, 5 %, 6 %, 5842 MiB, 12288 MiB, 47, 15.06 W
2026/01/19 16:26:34.342, 3 %, 3 %, 5843 MiB, 12288 MiB, 47, 14.90 W
2026/01/19 16:26:35.350, 3 %, 3 %, 5839 MiB, 12288 MiB, 47, 14.66 W
2026/01/19 16:26:36.360, 4 %, 8 %, 5831 MiB, 12288 MiB, 47, 14.78 W
2026/01/19 16:26:37.367, 4 %, 4 %, 5831 MiB, 12288 MiB, 47, 14.57 W
2026/01/19 16:26:38.375, 4 %, 6 %, 5826 MiB, 12288 MiB, 47, 14.57 W
2026/01/19 16:26:39.382, 5 %, 5 %, 5818 MiB, 12288 MiB, 47, 14.48 W
2026/01/19 16:26:40.383, 5 %, 9 %, 5818 MiB, 12288 MiB, 47, 14.44 W
2026/01/19 16:26:41.385, 4 %, 8 %, 5818 MiB, 12288 MiB, 47, 14.55 W
2026/01/19 16:26:42.386, 8 %, 7 %, 5843 MiB, 12288 MiB, 47, 14.78 W
2026/01/19 16:26:43.515, 5 %, 5 %, 5843 MiB, 12288 MiB, 47, 14.79 W
2026/01/19 16:26:44.519, 91 %, 63 %, 5842 MiB, 12288 MiB, 50, 24.74 W
2026/01/19 16:26:45.533, 82 %, 73 %, 5833 MiB, 12288 MiB, 54, 117.54 W
2026/01/19 16:26:46.552, 87 %, 75 %, 5822 MiB, 12288 MiB, 55, 116.39 W
2026/01/19 16:26:47.567, 84 %, 73 %, 5832 MiB, 12288 MiB, 55, 119.28 W
2026/01/19 16:26:48.576, 88 %, 77 %, 5832 MiB, 12288 MiB, 56, 119.22 W
2026/01/19 16:26:49.585, 85 %, 73 %, 5822 MiB, 12288 MiB, 57, 120.61 W
2026/01/19 16:26:50.590, 88 %, 78 %, 5842 MiB, 12288 MiB, 57, 119.91 W
2026/01/19 16:26:51.596, 87 %, 77 %, 5894 MiB, 12288 MiB, 57, 120.67 W
2026/01/19 16:26:52.601, 86 %, 67 %, 5894 MiB, 12288 MiB, 57, 122.24 W
