timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 22:05:26.315, 2 %, 2 %, 11529 MiB, 12288 MiB, 48, 37.35 W
2026/01/19 22:05:27.331, 4 %, 10 %, 11530 MiB, 12288 MiB, 47, 18.27 W
2026/01/19 22:05:28.352, 2 %, 7 %, 11527 MiB, 12288 MiB, 47, 15.13 W
2026/01/19 22:05:29.371, 77 %, 68 %, 11514 MiB, 12288 MiB, 53, 47.80 W
2026/01/19 22:05:30.377, 81 %, 71 %, 11505 MiB, 12288 MiB, 54, 117.85 W
2026/01/19 22:05:31.384, 80 %, 71 %, 11564 MiB, 12288 MiB, 54, 114.58 W
2026/01/19 22:05:32.393, 85 %, 75 %, 11559 MiB, 12288 MiB, 54, 120.52 W
2026/01/19 22:05:33.398, 83 %, 74 %, 11559 MiB, 12288 MiB, 55, 120.80 W
2026/01/19 22:05:34.399, 84 %, 75 %, 11559 MiB, 12288 MiB, 55, 120.43 W
2026/01/19 22:05:35.400, 88 %, 78 %, 11559 MiB, 12288 MiB, 55, 122.37 W
2026/01/19 22:05:36.401, 83 %, 73 %, 11559 MiB, 12288 MiB, 55, 119.36 W
2026/01/19 22:05:37.402, 86 %, 76 %, 11569 MiB, 12288 MiB, 55, 120.58 W
2026/01/19 22:05:38.415, 83 %, 74 %, 11569 MiB, 12288 MiB, 55, 121.26 W
2026/01/19 22:05:39.416, 86 %, 76 %, 11569 MiB, 12288 MiB, 55, 122.37 W
2026/01/19 22:05:40.417, 83 %, 74 %, 11497 MiB, 12288 MiB, 55, 120.78 W
2026/01/19 22:05:41.430, 83 %, 73 %, 11508 MiB, 12288 MiB, 55, 120.76 W
2026/01/19 22:05:42.431, 86 %, 77 %, 11508 MiB, 12288 MiB, 55, 122.40 W
2026/01/19 22:05:43.432, 82 %, 70 %, 11504 MiB, 12288 MiB, 55, 120.02 W
2026/01/19 22:05:44.433, 69 %, 62 %, 11504 MiB, 12288 MiB, 55, 115.08 W
2026/01/19 22:05:45.434, 76 %, 62 %, 11504 MiB, 12288 MiB, 55, 114.43 W
2026/01/19 22:05:46.435, 82 %, 72 %, 11504 MiB, 12288 MiB, 55, 115.57 W
2026/01/19 22:05:47.436, 87 %, 75 %, 11504 MiB, 12288 MiB, 55, 121.82 W
2026/01/19 22:05:48.437, 86 %, 76 %, 11503 MiB, 12288 MiB, 55, 122.17 W
2026/01/19 22:05:49.438, 87 %, 75 %, 11503 MiB, 12288 MiB, 56, 123.81 W
2026/01/19 22:05:50.450, 81 %, 73 %, 11491 MiB, 12288 MiB, 55, 120.55 W
2026/01/19 22:05:51.451, 84 %, 72 %, 11500 MiB, 12288 MiB, 55, 121.56 W
2026/01/19 22:05:52.515, 88 %, 78 %, 11499 MiB, 12288 MiB, 56, 121.35 W
2026/01/19 22:05:53.523, 84 %, 75 %, 11499 MiB, 12288 MiB, 55, 120.80 W
2026/01/19 22:05:54.538, 85 %, 75 %, 11498 MiB, 12288 MiB, 56, 121.83 W
2026/01/19 22:05:55.552, 85 %, 75 %, 11490 MiB, 12288 MiB, 56, 121.12 W
2026/01/19 22:05:56.559, 89 %, 79 %, 11500 MiB, 12288 MiB, 56, 120.80 W
2026/01/19 22:05:57.564, 77 %, 68 %, 11509 MiB, 12288 MiB, 56, 116.15 W
2026/01/19 22:05:58.569, 71 %, 61 %, 11510 MiB, 12288 MiB, 55, 112.40 W
2026/01/19 22:05:59.572, 84 %, 74 %, 11504 MiB, 12288 MiB, 56, 116.66 W
2026/01/19 22:06:00.574, 78 %, 67 %, 11509 MiB, 12288 MiB, 55, 116.48 W
2026/01/19 22:06:01.575, 81 %, 67 %, 11519 MiB, 12288 MiB, 56, 117.47 W
2026/01/19 22:06:02.577, 1 %, 0 %, 11507 MiB, 12288 MiB, 52, 85.44 W
2026/01/19 22:06:03.578, 1 %, 0 %, 11503 MiB, 12288 MiB, 51, 46.18 W
2026/01/19 22:06:04.586, 4 %, 0 %, 11490 MiB, 12288 MiB, 49, 35.33 W
