timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 19:11:38.011, 7 %, 7 %, 11365 MiB, 12288 MiB, 48, 15.03 W
2026/01/19 19:11:39.025, 2 %, 4 %, 11385 MiB, 12288 MiB, 48, 14.77 W
2026/01/19 19:11:40.029, 0 %, 3 %, 11397 MiB, 12288 MiB, 47, 14.42 W
2026/01/19 19:11:41.033, 86 %, 77 %, 11397 MiB, 12288 MiB, 54, 78.83 W
2026/01/19 19:11:42.036, 84 %, 75 %, 11381 MiB, 12288 MiB, 55, 119.98 W
2026/01/19 19:11:43.045, 84 %, 75 %, 11364 MiB, 12288 MiB, 55, 121.17 W
2026/01/19 19:11:44.051, 79 %, 69 %, 11354 MiB, 12288 MiB, 55, 119.89 W
2026/01/19 19:11:45.057, 85 %, 74 %, 11348 MiB, 12288 MiB, 55, 121.68 W
2026/01/19 19:11:46.063, 88 %, 78 %, 11347 MiB, 12288 MiB, 55, 123.49 W
2026/01/19 19:11:47.069, 89 %, 77 %, 11346 MiB, 12288 MiB, 56, 123.63 W
2026/01/19 19:11:48.074, 81 %, 72 %, 11338 MiB, 12288 MiB, 56, 118.85 W
2026/01/19 19:11:49.079, 88 %, 75 %, 11338 MiB, 12288 MiB, 56, 123.76 W
2026/01/19 19:11:50.095, 88 %, 78 %, 11333 MiB, 12288 MiB, 56, 124.09 W
2026/01/19 19:11:51.101, 89 %, 76 %, 11345 MiB, 12288 MiB, 56, 123.30 W
2026/01/19 19:11:52.110, 89 %, 79 %, 11345 MiB, 12288 MiB, 56, 124.17 W
2026/01/19 19:11:53.115, 89 %, 79 %, 11345 MiB, 12288 MiB, 56, 125.42 W
2026/01/19 19:11:54.124, 89 %, 80 %, 11348 MiB, 12288 MiB, 56, 123.39 W
2026/01/19 19:11:55.129, 83 %, 73 %, 11347 MiB, 12288 MiB, 56, 120.73 W
2026/01/19 19:11:56.138, 80 %, 70 %, 11343 MiB, 12288 MiB, 56, 118.18 W
2026/01/19 19:11:57.143, 77 %, 65 %, 11341 MiB, 12288 MiB, 56, 117.01 W
2026/01/19 19:11:58.150, 79 %, 69 %, 11341 MiB, 12288 MiB, 56, 115.18 W
2026/01/19 19:11:59.166, 85 %, 75 %, 11341 MiB, 12288 MiB, 56, 116.46 W
2026/01/19 19:12:00.172, 82 %, 70 %, 11341 MiB, 12288 MiB, 56, 119.43 W
2026/01/19 19:12:01.179, 77 %, 68 %, 11341 MiB, 12288 MiB, 56, 118.47 W
2026/01/19 19:12:02.185, 80 %, 69 %, 11339 MiB, 12288 MiB, 56, 117.51 W
2026/01/19 19:12:03.191, 77 %, 68 %, 11338 MiB, 12288 MiB, 56, 116.80 W
2026/01/19 19:12:04.197, 82 %, 71 %, 11331 MiB, 12288 MiB, 56, 120.46 W
2026/01/19 19:12:05.204, 84 %, 75 %, 11331 MiB, 12288 MiB, 56, 118.17 W
2026/01/19 19:12:06.249, 82 %, 72 %, 11331 MiB, 12288 MiB, 56, 119.60 W
2026/01/19 19:12:07.264, 81 %, 72 %, 11331 MiB, 12288 MiB, 56, 118.86 W
2026/01/19 19:12:08.287, 80 %, 71 %, 11331 MiB, 12288 MiB, 56, 117.86 W
2026/01/19 19:12:09.306, 81 %, 70 %, 11332 MiB, 12288 MiB, 56, 116.88 W
2026/01/19 19:12:10.318, 86 %, 77 %, 11330 MiB, 12288 MiB, 56, 118.36 W
2026/01/19 19:12:11.326, 83 %, 72 %, 11330 MiB, 12288 MiB, 56, 120.89 W
2026/01/19 19:12:12.329, 78 %, 69 %, 11330 MiB, 12288 MiB, 56, 119.58 W
2026/01/19 19:12:13.333, 88 %, 78 %, 11330 MiB, 12288 MiB, 57, 121.05 W
2026/01/19 19:12:14.335, 0 %, 0 %, 11330 MiB, 12288 MiB, 52, 58.52 W
2026/01/19 19:12:15.341, 0 %, 0 %, 11330 MiB, 12288 MiB, 52, 43.76 W
