timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 17:56:04.617, 79 %, 61 %, 11309 MiB, 12288 MiB, 58, 119.18 W
2026/01/20 17:56:05.619, 82 %, 73 %, 11301 MiB, 12288 MiB, 58, 120.35 W
2026/01/20 17:56:06.620, 84 %, 73 %, 11301 MiB, 12288 MiB, 58, 120.41 W
2026/01/20 17:56:07.621, 85 %, 74 %, 11301 MiB, 12288 MiB, 59, 123.17 W
2026/01/20 17:56:08.622, 83 %, 73 %, 11301 MiB, 12288 MiB, 58, 123.52 W
2026/01/20 17:56:09.624, 84 %, 75 %, 11291 MiB, 12288 MiB, 59, 124.35 W
2026/01/20 17:56:10.632, 81 %, 64 %, 11308 MiB, 12288 MiB, 58, 122.26 W
2026/01/20 17:56:11.633, 86 %, 75 %, 11332 MiB, 12288 MiB, 59, 120.81 W
2026/01/20 17:56:12.638, 83 %, 71 %, 11318 MiB, 12288 MiB, 58, 122.05 W
2026/01/20 17:56:13.642, 88 %, 76 %, 11323 MiB, 12288 MiB, 59, 123.80 W
2026/01/20 17:56:14.647, 85 %, 70 %, 11323 MiB, 12288 MiB, 59, 124.83 W
2026/01/20 17:56:15.653, 84 %, 67 %, 11322 MiB, 12288 MiB, 59, 122.07 W
2026/01/20 17:56:16.672, 82 %, 72 %, 11309 MiB, 12288 MiB, 59, 120.86 W
2026/01/20 17:56:17.673, 83 %, 71 %, 11308 MiB, 12288 MiB, 58, 123.26 W
2026/01/20 17:56:18.674, 82 %, 71 %, 11305 MiB, 12288 MiB, 59, 124.99 W
2026/01/20 17:56:19.676, 84 %, 68 %, 11305 MiB, 12288 MiB, 59, 122.42 W
2026/01/20 17:56:20.677, 85 %, 75 %, 11295 MiB, 12288 MiB, 59, 122.50 W
2026/01/20 17:56:21.678, 85 %, 69 %, 11295 MiB, 12288 MiB, 59, 124.14 W
2026/01/20 17:56:22.678, 86 %, 76 %, 11284 MiB, 12288 MiB, 58, 123.16 W
2026/01/20 17:56:23.680, 86 %, 73 %, 11275 MiB, 12288 MiB, 59, 124.26 W
2026/01/20 17:56:24.681, 85 %, 75 %, 11275 MiB, 12288 MiB, 59, 121.62 W
2026/01/20 17:56:25.682, 83 %, 73 %, 11275 MiB, 12288 MiB, 59, 122.00 W
2026/01/20 17:56:26.683, 84 %, 72 %, 11275 MiB, 12288 MiB, 59, 125.31 W
2026/01/20 17:56:27.683, 88 %, 77 %, 11275 MiB, 12288 MiB, 59, 125.48 W
2026/01/20 17:56:28.685, 84 %, 71 %, 11293 MiB, 12288 MiB, 59, 124.25 W
2026/01/20 17:56:29.686, 83 %, 72 %, 11305 MiB, 12288 MiB, 59, 124.43 W
2026/01/20 17:56:30.687, 88 %, 74 %, 11307 MiB, 12288 MiB, 59, 123.31 W
2026/01/20 17:56:31.688, 83 %, 74 %, 11309 MiB, 12288 MiB, 59, 124.55 W
2026/01/20 17:56:32.694, 78 %, 69 %, 11309 MiB, 12288 MiB, 59, 122.02 W
2026/01/20 17:56:33.695, 87 %, 77 %, 11300 MiB, 12288 MiB, 59, 123.83 W
2026/01/20 17:56:35.360, 87 %, 77 %, 11300 MiB, 12288 MiB, 59, 124.68 W
2026/01/20 17:56:36.361, 82 %, 69 %, 11300 MiB, 12288 MiB, 59, 124.64 W
2026/01/20 17:56:37.362, 83 %, 74 %, 11300 MiB, 12288 MiB, 59, 124.54 W
2026/01/20 17:56:38.363, 79 %, 70 %, 11299 MiB, 12288 MiB, 59, 122.13 W
2026/01/20 17:56:39.364, 86 %, 75 %, 11299 MiB, 12288 MiB, 59, 122.75 W
2026/01/20 17:56:40.385, 86 %, 73 %, 11307 MiB, 12288 MiB, 59, 124.91 W
2026/01/20 17:56:41.422, 85 %, 67 %, 11307 MiB, 12288 MiB, 58, 122.91 W
2026/01/20 17:56:42.448, 81 %, 72 %, 11307 MiB, 12288 MiB, 59, 121.69 W
2026/01/20 17:56:43.480, 80 %, 70 %, 11306 MiB, 12288 MiB, 59, 120.68 W
