timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 17:53:04.732, 86 %, 76 %, 11286 MiB, 12288 MiB, 57, 121.84 W
2026/01/20 17:53:05.734, 85 %, 75 %, 11286 MiB, 12288 MiB, 57, 122.21 W
2026/01/20 17:53:06.737, 87 %, 77 %, 11286 MiB, 12288 MiB, 57, 122.56 W
2026/01/20 17:53:07.739, 86 %, 76 %, 11286 MiB, 12288 MiB, 58, 123.25 W
2026/01/20 17:53:08.741, 87 %, 76 %, 11286 MiB, 12288 MiB, 58, 123.99 W
2026/01/20 17:53:09.743, 84 %, 75 %, 11286 MiB, 12288 MiB, 58, 119.80 W
2026/01/20 17:53:10.745, 87 %, 76 %, 11286 MiB, 12288 MiB, 57, 120.40 W
2026/01/20 17:53:11.756, 87 %, 77 %, 11286 MiB, 12288 MiB, 58, 122.63 W
2026/01/20 17:53:12.758, 89 %, 79 %, 11286 MiB, 12288 MiB, 58, 123.91 W
2026/01/20 17:53:13.760, 88 %, 78 %, 11286 MiB, 12288 MiB, 58, 124.29 W
2026/01/20 17:53:14.761, 86 %, 76 %, 11286 MiB, 12288 MiB, 58, 124.89 W
2026/01/20 17:53:15.763, 87 %, 77 %, 11286 MiB, 12288 MiB, 58, 122.74 W
2026/01/20 17:53:16.770, 87 %, 78 %, 11286 MiB, 12288 MiB, 58, 124.06 W
2026/01/20 17:53:17.773, 76 %, 66 %, 11286 MiB, 12288 MiB, 57, 120.81 W
2026/01/20 17:53:18.775, 87 %, 76 %, 11275 MiB, 12288 MiB, 57, 114.08 W
2026/01/20 17:53:19.776, 87 %, 78 %, 11273 MiB, 12288 MiB, 58, 124.16 W
2026/01/20 17:53:20.787, 87 %, 77 %, 11269 MiB, 12288 MiB, 57, 123.37 W
2026/01/20 17:53:21.788, 84 %, 74 %, 11269 MiB, 12288 MiB, 57, 122.69 W
2026/01/20 17:53:22.790, 87 %, 77 %, 11271 MiB, 12288 MiB, 58, 121.29 W
2026/01/20 17:53:23.793, 86 %, 74 %, 11287 MiB, 12288 MiB, 57, 121.46 W
2026/01/20 17:53:24.796, 87 %, 75 %, 11289 MiB, 12288 MiB, 57, 122.34 W
2026/01/20 17:53:25.797, 87 %, 76 %, 11288 MiB, 12288 MiB, 58, 121.82 W
2026/01/20 17:53:26.799, 86 %, 75 %, 11299 MiB, 12288 MiB, 58, 121.83 W
2026/01/20 17:53:27.800, 87 %, 77 %, 11298 MiB, 12288 MiB, 58, 123.66 W
2026/01/20 17:53:28.802, 82 %, 72 %, 11292 MiB, 12288 MiB, 57, 119.95 W
2026/01/20 17:53:29.810, 81 %, 72 %, 11285 MiB, 12288 MiB, 57, 120.94 W
2026/01/20 17:53:31.393, 86 %, 76 %, 11285 MiB, 12288 MiB, 58, 122.90 W
2026/01/20 17:53:32.395, 78 %, 68 %, 11284 MiB, 12288 MiB, 58, 119.97 W
2026/01/20 17:53:33.397, 87 %, 78 %, 11273 MiB, 12288 MiB, 58, 124.26 W
2026/01/20 17:53:34.398, 81 %, 72 %, 11273 MiB, 12288 MiB, 57, 122.94 W
2026/01/20 17:53:35.429, 89 %, 79 %, 11273 MiB, 12288 MiB, 58, 114.78 W
2026/01/20 17:53:36.454, 88 %, 79 %, 11273 MiB, 12288 MiB, 58, 122.82 W
2026/01/20 17:53:37.491, 86 %, 76 %, 11273 MiB, 12288 MiB, 57, 122.17 W
2026/01/20 17:53:38.517, 89 %, 79 %, 11274 MiB, 12288 MiB, 58, 123.04 W
2026/01/20 17:53:39.546, 85 %, 75 %, 11274 MiB, 12288 MiB, 58, 121.51 W
2026/01/20 17:53:40.572, 84 %, 75 %, 11274 MiB, 12288 MiB, 58, 123.62 W
2026/01/20 17:53:41.596, 85 %, 76 %, 11273 MiB, 12288 MiB, 58, 121.25 W
2026/01/20 17:53:42.638, 85 %, 75 %, 11273 MiB, 12288 MiB, 57, 119.95 W
2026/01/20 17:53:43.668, 87 %, 77 %, 11276 MiB, 12288 MiB, 58, 120.76 W
2026/01/20 17:53:44.700, 75 %, 67 %, 11276 MiB, 12288 MiB, 58, 120.20 W
2026/01/20 17:53:45.726, 90 %, 79 %, 11273 MiB, 12288 MiB, 58, 122.91 W
2026/01/20 17:53:46.764, 83 %, 71 %, 11276 MiB, 12288 MiB, 57, 121.25 W
2026/01/20 17:53:47.789, 86 %, 73 %, 11289 MiB, 12288 MiB, 57, 119.08 W
2026/01/20 17:53:48.814, 78 %, 69 %, 11288 MiB, 12288 MiB, 58, 120.07 W
2026/01/20 17:53:49.854, 85 %, 76 %, 11287 MiB, 12288 MiB, 58, 121.62 W
2026/01/20 17:53:50.881, 86 %, 77 %, 11286 MiB, 12288 MiB, 58, 124.26 W
2026/01/20 17:53:51.906, 84 %, 75 %, 11280 MiB, 12288 MiB, 58, 122.68 W
2026/01/20 17:53:52.945, 81 %, 71 %, 11280 MiB, 12288 MiB, 58, 120.34 W
2026/01/20 17:53:53.972, 88 %, 79 %, 11280 MiB, 12288 MiB, 58, 123.19 W
2026/01/20 17:53:55.014, 88 %, 78 %, 11279 MiB, 12288 MiB, 58, 122.25 W
2026/01/20 17:53:56.039, 86 %, 76 %, 11279 MiB, 12288 MiB, 58, 122.51 W
2026/01/20 17:53:57.077, 81 %, 72 %, 11279 MiB, 12288 MiB, 58, 121.33 W
2026/01/20 17:53:58.102, 89 %, 78 %, 11279 MiB, 12288 MiB, 58, 123.22 W
2026/01/20 17:53:59.135, 76 %, 68 %, 11279 MiB, 12288 MiB, 58, 118.21 W
2026/01/20 17:54:00.160, 77 %, 69 %, 11279 MiB, 12288 MiB, 57, 116.38 W
2026/01/20 17:54:01.899, 86 %, 74 %, 11283 MiB, 12288 MiB, 58, 116.93 W
2026/01/20 17:54:02.925, 84 %, 72 %, 11283 MiB, 12288 MiB, 57, 116.52 W
2026/01/20 17:54:03.931, 85 %, 75 %, 11283 MiB, 12288 MiB, 58, 122.00 W
2026/01/20 17:54:04.934, 82 %, 71 %, 11272 MiB, 12288 MiB, 58, 119.24 W
2026/01/20 17:54:05.937, 85 %, 74 %, 11284 MiB, 12288 MiB, 58, 120.69 W
2026/01/20 17:54:06.940, 76 %, 66 %, 11283 MiB, 12288 MiB, 58, 118.89 W
2026/01/20 17:54:07.944, 85 %, 76 %, 11302 MiB, 12288 MiB, 58, 119.33 W
2026/01/20 17:54:08.946, 81 %, 72 %, 11284 MiB, 12288 MiB, 57, 118.34 W
2026/01/20 17:54:09.948, 80 %, 70 %, 11284 MiB, 12288 MiB, 58, 118.78 W
2026/01/20 17:54:10.950, 86 %, 76 %, 11289 MiB, 12288 MiB, 58, 119.80 W
2026/01/20 17:54:11.953, 81 %, 72 %, 11289 MiB, 12288 MiB, 58, 116.69 W
2026/01/20 17:54:12.981, 83 %, 74 %, 11289 MiB, 12288 MiB, 58, 117.47 W
2026/01/20 17:54:14.007, 82 %, 73 %, 11292 MiB, 12288 MiB, 58, 118.88 W
2026/01/20 17:54:15.033, 77 %, 67 %, 11293 MiB, 12288 MiB, 57, 114.04 W
2026/01/20 17:54:16.059, 75 %, 65 %, 11285 MiB, 12288 MiB, 57, 112.65 W
2026/01/20 17:54:17.084, 83 %, 74 %, 11283 MiB, 12288 MiB, 57, 119.32 W
2026/01/20 17:54:18.109, 81 %, 69 %, 11289 MiB, 12288 MiB, 58, 117.98 W
2026/01/20 17:54:19.135, 83 %, 74 %, 11289 MiB, 12288 MiB, 58, 118.63 W
2026/01/20 17:54:20.177, 83 %, 73 %, 11289 MiB, 12288 MiB, 57, 117.99 W
2026/01/20 17:54:21.203, 74 %, 66 %, 11289 MiB, 12288 MiB, 58, 114.61 W
2026/01/20 17:54:22.243, 78 %, 70 %, 11289 MiB, 12288 MiB, 57, 117.11 W
2026/01/20 17:54:23.268, 81 %, 71 %, 11289 MiB, 12288 MiB, 57, 117.71 W
2026/01/20 17:54:24.301, 84 %, 74 %, 11289 MiB, 12288 MiB, 57, 119.19 W
2026/01/20 17:54:25.326, 76 %, 67 %, 11289 MiB, 12288 MiB, 57, 117.19 W
2026/01/20 17:54:26.351, 82 %, 68 %, 11288 MiB, 12288 MiB, 58, 117.93 W
2026/01/20 17:54:27.376, 87 %, 77 %, 11288 MiB, 12288 MiB, 58, 121.61 W
2026/01/20 17:54:28.405, 72 %, 63 %, 11288 MiB, 12288 MiB, 58, 117.50 W
2026/01/20 17:54:29.430, 88 %, 79 %, 11288 MiB, 12288 MiB, 58, 122.64 W
2026/01/20 17:54:30.463, 86 %, 77 %, 11288 MiB, 12288 MiB, 58, 122.52 W
2026/01/20 17:54:31.489, 87 %, 76 %, 11288 MiB, 12288 MiB, 58, 123.62 W
2026/01/20 17:54:33.176, 86 %, 76 %, 11288 MiB, 12288 MiB, 58, 122.77 W
2026/01/20 17:54:34.202, 86 %, 74 %, 11288 MiB, 12288 MiB, 58, 120.71 W
2026/01/20 17:54:35.235, 85 %, 76 %, 11288 MiB, 12288 MiB, 58, 107.26 W
2026/01/20 17:54:36.260, 80 %, 71 %, 11280 MiB, 12288 MiB, 57, 121.94 W
2026/01/20 17:54:37.293, 84 %, 74 %, 11280 MiB, 12288 MiB, 57, 121.42 W
2026/01/20 17:54:38.318, 87 %, 77 %, 11280 MiB, 12288 MiB, 58, 121.37 W
2026/01/20 17:54:39.351, 86 %, 76 %, 11340 MiB, 12288 MiB, 58, 121.46 W
2026/01/20 17:54:40.378, 84 %, 75 %, 11340 MiB, 12288 MiB, 58, 121.14 W
2026/01/20 17:54:41.410, 83 %, 74 %, 11338 MiB, 12288 MiB, 58, 122.15 W
2026/01/20 17:54:42.435, 85 %, 75 %, 11338 MiB, 12288 MiB, 58, 120.63 W
