timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 22:06:09.850, 1 %, 3 %, 11489 MiB, 12288 MiB, 46, 14.75 W
2026/01/19 22:06:10.852, 0 %, 7 %, 11489 MiB, 12288 MiB, 46, 13.80 W
2026/01/19 22:06:11.853, 29 %, 22 %, 11505 MiB, 12288 MiB, 45, 14.46 W
2026/01/19 22:06:12.855, 75 %, 64 %, 11505 MiB, 12288 MiB, 52, 83.36 W
2026/01/19 22:06:13.857, 82 %, 72 %, 11505 MiB, 12288 MiB, 53, 116.71 W
2026/01/19 22:06:14.858, 83 %, 73 %, 11527 MiB, 12288 MiB, 53, 117.35 W
2026/01/19 22:06:15.899, 81 %, 64 %, 11546 MiB, 12288 MiB, 53, 117.00 W
2026/01/19 22:06:16.901, 74 %, 64 %, 11544 MiB, 12288 MiB, 53, 116.16 W
2026/01/19 22:06:17.902, 79 %, 69 %, 11544 MiB, 12288 MiB, 53, 117.76 W
2026/01/19 22:06:18.903, 80 %, 71 %, 11546 MiB, 12288 MiB, 53, 114.72 W
2026/01/19 22:06:19.904, 81 %, 69 %, 11546 MiB, 12288 MiB, 54, 117.14 W
2026/01/19 22:06:20.905, 76 %, 67 %, 11538 MiB, 12288 MiB, 53, 117.06 W
2026/01/19 22:06:21.906, 79 %, 63 %, 11527 MiB, 12288 MiB, 54, 120.43 W
2026/01/19 22:06:22.969, 79 %, 69 %, 11527 MiB, 12288 MiB, 54, 117.27 W
2026/01/19 22:06:23.992, 74 %, 65 %, 11533 MiB, 12288 MiB, 54, 115.03 W
2026/01/19 22:06:25.007, 78 %, 66 %, 11522 MiB, 12288 MiB, 54, 119.15 W
2026/01/19 22:06:26.015, 84 %, 74 %, 11522 MiB, 12288 MiB, 54, 117.00 W
2026/01/19 22:06:27.022, 84 %, 73 %, 11526 MiB, 12288 MiB, 54, 116.60 W
2026/01/19 22:06:28.027, 79 %, 68 %, 11526 MiB, 12288 MiB, 54, 117.97 W
2026/01/19 22:06:29.032, 88 %, 71 %, 11536 MiB, 12288 MiB, 55, 117.89 W
2026/01/19 22:06:30.035, 84 %, 71 %, 11539 MiB, 12288 MiB, 54, 122.58 W
2026/01/19 22:06:31.037, 0 %, 0 %, 11539 MiB, 12288 MiB, 50, 58.18 W
2026/01/19 22:06:32.037, 1 %, 0 %, 11530 MiB, 12288 MiB, 48, 44.50 W
2026/01/19 22:06:33.039, 1 %, 0 %, 11530 MiB, 12288 MiB, 47, 28.86 W
