timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 19:27:38.948, 88 %, 61 %, 11396 MiB, 12288 MiB, 59, 125.26 W
2026/01/19 19:27:39.963, 88 %, 78 %, 11396 MiB, 12288 MiB, 58, 125.20 W
2026/01/19 19:27:40.969, 89 %, 77 %, 11396 MiB, 12288 MiB, 59, 126.18 W
2026/01/19 19:27:41.979, 87 %, 77 %, 11396 MiB, 12288 MiB, 59, 126.63 W
2026/01/19 19:27:42.983, 89 %, 79 %, 11396 MiB, 12288 MiB, 58, 125.88 W
2026/01/19 19:27:43.986, 89 %, 77 %, 11396 MiB, 12288 MiB, 59, 126.51 W
2026/01/19 19:27:44.988, 87 %, 77 %, 11396 MiB, 12288 MiB, 59, 125.86 W
2026/01/19 19:27:45.990, 88 %, 77 %, 11396 MiB, 12288 MiB, 59, 126.61 W
2026/01/19 19:27:46.991, 89 %, 74 %, 11396 MiB, 12288 MiB, 59, 127.08 W
2026/01/19 19:27:47.992, 85 %, 75 %, 11396 MiB, 12288 MiB, 59, 125.06 W
2026/01/19 19:27:48.993, 88 %, 76 %, 11396 MiB, 12288 MiB, 59, 125.08 W
2026/01/19 19:27:49.994, 88 %, 78 %, 11396 MiB, 12288 MiB, 59, 126.63 W
2026/01/19 19:27:51.000, 87 %, 77 %, 11396 MiB, 12288 MiB, 59, 125.28 W
2026/01/19 19:27:52.005, 89 %, 77 %, 11396 MiB, 12288 MiB, 59, 126.43 W
2026/01/19 19:27:53.010, 87 %, 77 %, 11396 MiB, 12288 MiB, 59, 126.56 W
2026/01/19 19:27:54.019, 82 %, 72 %, 11396 MiB, 12288 MiB, 59, 122.98 W
2026/01/19 19:27:55.025, 89 %, 66 %, 11404 MiB, 12288 MiB, 59, 123.85 W
2026/01/19 19:27:56.034, 86 %, 75 %, 11404 MiB, 12288 MiB, 59, 122.04 W
2026/01/19 19:27:57.039, 85 %, 74 %, 11402 MiB, 12288 MiB, 59, 124.12 W
2026/01/19 19:27:58.047, 83 %, 73 %, 11401 MiB, 12288 MiB, 59, 124.89 W
2026/01/19 19:27:59.063, 80 %, 71 %, 11401 MiB, 12288 MiB, 59, 122.98 W
2026/01/19 19:28:00.069, 84 %, 73 %, 11401 MiB, 12288 MiB, 59, 121.90 W
2026/01/19 19:28:01.076, 85 %, 75 %, 11401 MiB, 12288 MiB, 59, 123.50 W
2026/01/19 19:28:02.081, 85 %, 75 %, 11401 MiB, 12288 MiB, 59, 123.26 W
2026/01/19 19:28:03.088, 82 %, 71 %, 11401 MiB, 12288 MiB, 59, 124.08 W
2026/01/19 19:28:04.094, 82 %, 72 %, 11401 MiB, 12288 MiB, 59, 122.48 W
2026/01/19 19:28:05.101, 85 %, 74 %, 11401 MiB, 12288 MiB, 59, 123.44 W
2026/01/19 19:28:06.102, 84 %, 74 %, 11401 MiB, 12288 MiB, 59, 124.27 W
2026/01/19 19:28:07.149, 86 %, 76 %, 11401 MiB, 12288 MiB, 59, 123.34 W
2026/01/19 19:28:08.150, 86 %, 75 %, 11401 MiB, 12288 MiB, 59, 123.06 W
2026/01/19 19:28:09.169, 86 %, 76 %, 11401 MiB, 12288 MiB, 59, 124.22 W
2026/01/19 19:28:10.175, 84 %, 74 %, 11401 MiB, 12288 MiB, 59, 123.18 W
2026/01/19 19:28:11.180, 85 %, 74 %, 11401 MiB, 12288 MiB, 59, 124.04 W
2026/01/19 19:28:12.184, 86 %, 76 %, 11401 MiB, 12288 MiB, 59, 124.58 W
2026/01/19 19:28:13.187, 85 %, 74 %, 11401 MiB, 12288 MiB, 59, 124.88 W
2026/01/19 19:28:14.193, 86 %, 69 %, 11401 MiB, 12288 MiB, 59, 122.67 W
2026/01/19 19:28:15.203, 87 %, 76 %, 11401 MiB, 12288 MiB, 59, 123.95 W
2026/01/19 19:28:16.209, 84 %, 73 %, 11401 MiB, 12288 MiB, 59, 123.14 W
2026/01/19 19:28:17.215, 86 %, 75 %, 11401 MiB, 12288 MiB, 60, 125.11 W
2026/01/19 19:28:18.221, 83 %, 73 %, 11401 MiB, 12288 MiB, 59, 123.67 W
2026/01/19 19:28:19.226, 86 %, 75 %, 11401 MiB, 12288 MiB, 59, 124.66 W
2026/01/19 19:28:20.232, 87 %, 77 %, 11401 MiB, 12288 MiB, 60, 125.90 W
2026/01/19 19:28:21.237, 87 %, 77 %, 11401 MiB, 12288 MiB, 60, 124.67 W
2026/01/19 19:28:22.243, 87 %, 61 %, 11401 MiB, 12288 MiB, 60, 125.00 W
2026/01/19 19:28:23.251, 85 %, 75 %, 11401 MiB, 12288 MiB, 60, 124.60 W
2026/01/19 19:28:24.268, 86 %, 75 %, 11401 MiB, 12288 MiB, 60, 125.31 W
2026/01/19 19:28:25.273, 84 %, 74 %, 11401 MiB, 12288 MiB, 60, 125.78 W
2026/01/19 19:28:26.282, 86 %, 75 %, 11401 MiB, 12288 MiB, 60, 124.52 W
2026/01/19 19:28:27.283, 81 %, 70 %, 11401 MiB, 12288 MiB, 60, 122.87 W
2026/01/19 19:28:28.284, 0 %, 0 %, 11401 MiB, 12288 MiB, 56, 67.70 W
2026/01/19 19:28:29.285, 0 %, 0 %, 11401 MiB, 12288 MiB, 55, 46.47 W
