timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 17:08:02.578, 85 %, 83 %, 5965 MiB, 12288 MiB, 60, 127.67 W
2026/01/19 17:08:03.579, 83 %, 82 %, 5981 MiB, 12288 MiB, 60, 127.65 W
2026/01/19 17:08:04.592, 86 %, 86 %, 5979 MiB, 12288 MiB, 60, 127.30 W
2026/01/19 17:08:05.605, 78 %, 79 %, 5979 MiB, 12288 MiB, 60, 128.41 W
2026/01/19 17:08:06.615, 87 %, 88 %, 5979 MiB, 12288 MiB, 60, 129.79 W
2026/01/19 17:08:07.635, 80 %, 80 %, 5979 MiB, 12288 MiB, 60, 129.59 W
2026/01/19 17:08:08.645, 86 %, 87 %, 5972 MiB, 12288 MiB, 61, 130.98 W
2026/01/19 17:08:09.655, 87 %, 87 %, 5970 MiB, 12288 MiB, 60, 130.06 W
2026/01/19 17:08:10.665, 84 %, 85 %, 5960 MiB, 12288 MiB, 60, 126.10 W
2026/01/19 17:08:11.678, 84 %, 85 %, 5956 MiB, 12288 MiB, 60, 129.96 W
2026/01/19 17:08:12.691, 83 %, 84 %, 5909 MiB, 12288 MiB, 60, 129.11 W
2026/01/19 17:08:13.707, 86 %, 87 %, 5906 MiB, 12288 MiB, 61, 130.37 W
2026/01/19 17:08:14.720, 82 %, 82 %, 5906 MiB, 12288 MiB, 61, 125.94 W
2026/01/19 17:08:15.733, 85 %, 86 %, 5906 MiB, 12288 MiB, 61, 130.23 W
2026/01/19 17:08:16.747, 81 %, 81 %, 5905 MiB, 12288 MiB, 60, 128.90 W
2026/01/19 17:08:17.760, 75 %, 75 %, 5916 MiB, 12288 MiB, 60, 122.51 W
2026/01/19 17:08:18.774, 82 %, 81 %, 5915 MiB, 12288 MiB, 60, 127.94 W
2026/01/19 17:08:19.787, 82 %, 83 %, 5915 MiB, 12288 MiB, 60, 126.91 W
2026/01/19 17:08:20.800, 88 %, 88 %, 5905 MiB, 12288 MiB, 61, 129.66 W
2026/01/19 17:08:21.812, 79 %, 76 %, 5905 MiB, 12288 MiB, 60, 128.84 W
2026/01/19 17:08:22.891, 86 %, 87 %, 5902 MiB, 12288 MiB, 60, 131.03 W
2026/01/19 17:08:23.899, 86 %, 86 %, 5903 MiB, 12288 MiB, 61, 131.32 W
2026/01/19 17:08:24.907, 86 %, 86 %, 5918 MiB, 12288 MiB, 61, 129.71 W
2026/01/19 17:08:25.913, 75 %, 75 %, 5917 MiB, 12288 MiB, 60, 127.54 W
2026/01/19 17:08:26.917, 87 %, 88 %, 5916 MiB, 12288 MiB, 61, 127.71 W
2026/01/19 17:08:27.921, 85 %, 85 %, 5911 MiB, 12288 MiB, 61, 131.13 W
2026/01/19 17:08:28.923, 85 %, 86 %, 5909 MiB, 12288 MiB, 61, 128.97 W
2026/01/19 17:08:29.935, 88 %, 89 %, 5907 MiB, 12288 MiB, 61, 130.16 W
2026/01/19 17:08:30.945, 79 %, 78 %, 5907 MiB, 12288 MiB, 61, 127.92 W
2026/01/19 17:08:31.957, 84 %, 82 %, 5904 MiB, 12288 MiB, 61, 127.14 W
2026/01/19 17:08:32.967, 87 %, 86 %, 5906 MiB, 12288 MiB, 61, 126.80 W
2026/01/19 17:08:33.978, 86 %, 87 %, 5925 MiB, 12288 MiB, 61, 129.89 W
2026/01/19 17:08:34.991, 80 %, 80 %, 5926 MiB, 12288 MiB, 61, 131.49 W
2026/01/19 17:08:36.000, 84 %, 85 %, 5925 MiB, 12288 MiB, 61, 126.61 W
2026/01/19 17:08:37.022, 83 %, 84 %, 5919 MiB, 12288 MiB, 61, 126.45 W
2026/01/19 17:08:38.031, 81 %, 78 %, 5917 MiB, 12288 MiB, 61, 128.09 W
2026/01/19 17:08:39.041, 88 %, 89 %, 5924 MiB, 12288 MiB, 61, 132.23 W
2026/01/19 17:08:40.054, 78 %, 78 %, 5922 MiB, 12288 MiB, 60, 128.04 W
2026/01/19 17:08:41.067, 86 %, 86 %, 5914 MiB, 12288 MiB, 61, 130.48 W
2026/01/19 17:08:42.080, 86 %, 86 %, 5901 MiB, 12288 MiB, 61, 128.42 W
2026/01/19 17:08:43.098, 87 %, 87 %, 5905 MiB, 12288 MiB, 61, 130.51 W
2026/01/19 17:08:44.111, 86 %, 87 %, 5904 MiB, 12288 MiB, 61, 130.22 W
2026/01/19 17:08:45.124, 86 %, 85 %, 5901 MiB, 12288 MiB, 60, 131.71 W
2026/01/19 17:08:46.125, 76 %, 77 %, 5901 MiB, 12288 MiB, 61, 129.96 W
2026/01/19 17:08:47.136, 88 %, 83 %, 5920 MiB, 12288 MiB, 61, 126.64 W
2026/01/19 17:08:48.150, 79 %, 77 %, 5916 MiB, 12288 MiB, 61, 128.81 W
2026/01/19 17:08:49.154, 81 %, 80 %, 5979 MiB, 12288 MiB, 60, 126.27 W
2026/01/19 17:08:50.155, 85 %, 85 %, 5979 MiB, 12288 MiB, 61, 128.75 W
2026/01/19 17:08:51.156, 79 %, 78 %, 5978 MiB, 12288 MiB, 61, 129.41 W
2026/01/19 17:08:52.157, 75 %, 76 %, 5921 MiB, 12288 MiB, 61, 127.08 W
2026/01/19 17:08:53.238, 82 %, 82 %, 5907 MiB, 12288 MiB, 61, 128.07 W
2026/01/19 17:08:54.246, 78 %, 75 %, 5908 MiB, 12288 MiB, 61, 128.31 W
2026/01/19 17:08:55.252, 80 %, 81 %, 5904 MiB, 12288 MiB, 61, 127.23 W
2026/01/19 17:08:56.258, 85 %, 84 %, 5903 MiB, 12288 MiB, 61, 129.91 W
2026/01/19 17:08:57.262, 75 %, 76 %, 5902 MiB, 12288 MiB, 61, 126.37 W
2026/01/19 17:08:58.275, 83 %, 83 %, 5893 MiB, 12288 MiB, 60, 129.31 W
2026/01/19 17:08:59.289, 85 %, 86 %, 5903 MiB, 12288 MiB, 61, 128.51 W
2026/01/19 17:09:00.298, 86 %, 86 %, 5903 MiB, 12288 MiB, 61, 131.59 W
2026/01/19 17:09:01.311, 81 %, 79 %, 5902 MiB, 12288 MiB, 61, 129.28 W
2026/01/19 17:09:02.330, 85 %, 85 %, 5896 MiB, 12288 MiB, 61, 131.03 W
2026/01/19 17:09:03.342, 82 %, 79 %, 5926 MiB, 12288 MiB, 61, 129.94 W
2026/01/19 17:09:04.343, 86 %, 87 %, 5931 MiB, 12288 MiB, 61, 128.30 W
2026/01/19 17:09:05.351, 87 %, 87 %, 5931 MiB, 12288 MiB, 61, 132.12 W
2026/01/19 17:09:06.357, 87 %, 85 %, 5957 MiB, 12288 MiB, 61, 128.95 W
2026/01/19 17:09:07.364, 87 %, 85 %, 5956 MiB, 12288 MiB, 61, 130.43 W
2026/01/19 17:09:08.369, 87 %, 87 %, 5953 MiB, 12288 MiB, 61, 127.45 W
2026/01/19 17:09:09.379, 87 %, 88 %, 5948 MiB, 12288 MiB, 61, 131.80 W
2026/01/19 17:09:10.389, 87 %, 88 %, 5935 MiB, 12288 MiB, 61, 132.19 W
2026/01/19 17:09:11.390, 85 %, 85 %, 5930 MiB, 12288 MiB, 61, 132.65 W
2026/01/19 17:09:12.403, 82 %, 78 %, 5908 MiB, 12288 MiB, 61, 129.84 W
2026/01/19 17:09:13.413, 85 %, 85 %, 5910 MiB, 12288 MiB, 61, 129.95 W
2026/01/19 17:09:14.423, 87 %, 86 %, 5909 MiB, 12288 MiB, 61, 131.05 W
2026/01/19 17:09:15.424, 85 %, 85 %, 5924 MiB, 12288 MiB, 61, 126.92 W
2026/01/19 17:09:16.425, 86 %, 85 %, 5920 MiB, 12288 MiB, 61, 130.32 W
2026/01/19 17:09:17.426, 79 %, 77 %, 5932 MiB, 12288 MiB, 61, 126.16 W
2026/01/19 17:09:18.427, 86 %, 87 %, 5932 MiB, 12288 MiB, 61, 131.57 W
2026/01/19 17:09:19.438, 84 %, 81 %, 5931 MiB, 12288 MiB, 61, 130.38 W
2026/01/19 17:09:20.439, 77 %, 78 %, 5930 MiB, 12288 MiB, 61, 127.88 W
2026/01/19 17:09:21.440, 84 %, 84 %, 5928 MiB, 12288 MiB, 61, 129.09 W
2026/01/19 17:09:22.441, 85 %, 86 %, 5913 MiB, 12288 MiB, 61, 129.99 W
2026/01/19 17:09:23.530, 87 %, 87 %, 5910 MiB, 12288 MiB, 61, 131.30 W
2026/01/19 17:09:24.544, 80 %, 81 %, 5905 MiB, 12288 MiB, 62, 129.19 W
2026/01/19 17:09:25.559, 88 %, 89 %, 5906 MiB, 12288 MiB, 61, 132.76 W
2026/01/19 17:09:26.570, 85 %, 86 %, 5906 MiB, 12288 MiB, 61, 131.48 W
2026/01/19 17:09:27.582, 85 %, 86 %, 5898 MiB, 12288 MiB, 61, 132.10 W
2026/01/19 17:09:28.590, 80 %, 77 %, 5906 MiB, 12288 MiB, 61, 129.57 W
2026/01/19 17:09:29.598, 88 %, 88 %, 5906 MiB, 12288 MiB, 62, 132.31 W
2026/01/19 17:09:30.608, 86 %, 85 %, 5905 MiB, 12288 MiB, 61, 131.74 W
2026/01/19 17:09:31.626, 88 %, 88 %, 5894 MiB, 12288 MiB, 62, 131.05 W
2026/01/19 17:09:32.632, 88 %, 87 %, 5894 MiB, 12288 MiB, 62, 130.44 W
2026/01/19 17:09:33.639, 86 %, 85 %, 5905 MiB, 12288 MiB, 62, 131.11 W
2026/01/19 17:09:34.644, 87 %, 87 %, 5905 MiB, 12288 MiB, 61, 131.57 W
2026/01/19 17:09:35.651, 85 %, 84 %, 5914 MiB, 12288 MiB, 61, 129.23 W
2026/01/19 17:09:36.657, 78 %, 77 %, 5947 MiB, 12288 MiB, 61, 123.90 W
2026/01/19 17:09:37.663, 87 %, 85 %, 5942 MiB, 12288 MiB, 61, 127.90 W
2026/01/19 17:09:38.669, 88 %, 89 %, 6007 MiB, 12288 MiB, 62, 127.17 W
2026/01/19 17:09:39.676, 81 %, 81 %, 5992 MiB, 12288 MiB, 62, 130.58 W
2026/01/19 17:09:40.694, 89 %, 89 %, 5992 MiB, 12288 MiB, 62, 129.98 W
2026/01/19 17:09:41.695, 90 %, 89 %, 5943 MiB, 12288 MiB, 62, 132.68 W
2026/01/19 17:09:42.696, 88 %, 88 %, 5934 MiB, 12288 MiB, 62, 129.60 W
2026/01/19 17:09:43.697, 85 %, 85 %, 5941 MiB, 12288 MiB, 61, 131.73 W
2026/01/19 17:09:44.698, 86 %, 83 %, 5941 MiB, 12288 MiB, 61, 130.77 W
2026/01/19 17:09:45.699, 76 %, 76 %, 5941 MiB, 12288 MiB, 61, 128.85 W
2026/01/19 17:09:46.700, 82 %, 80 %, 5912 MiB, 12288 MiB, 61, 130.33 W
2026/01/19 17:09:47.701, 77 %, 76 %, 5913 MiB, 12288 MiB, 61, 125.06 W
2026/01/19 17:09:48.702, 84 %, 83 %, 5913 MiB, 12288 MiB, 61, 125.32 W
2026/01/19 17:09:49.703, 80 %, 81 %, 5913 MiB, 12288 MiB, 61, 124.84 W
2026/01/19 17:09:50.704, 78 %, 76 %, 5924 MiB, 12288 MiB, 61, 126.64 W
2026/01/19 17:09:51.714, 80 %, 76 %, 5924 MiB, 12288 MiB, 61, 127.49 W
2026/01/19 17:09:52.730, 81 %, 81 %, 5919 MiB, 12288 MiB, 61, 127.69 W
2026/01/19 17:09:53.823, 88 %, 88 %, 5922 MiB, 12288 MiB, 62, 128.22 W
2026/01/19 17:09:54.841, 86 %, 87 %, 5922 MiB, 12288 MiB, 62, 133.19 W
2026/01/19 17:09:55.857, 88 %, 88 %, 5921 MiB, 12288 MiB, 61, 132.87 W
2026/01/19 17:09:56.875, 84 %, 85 %, 5920 MiB, 12288 MiB, 62, 130.88 W
