timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 17:57:25.615, 87 %, 76 %, 11304 MiB, 12288 MiB, 59, 127.00 W
2026/01/20 17:57:26.616, 85 %, 64 %, 11304 MiB, 12288 MiB, 59, 123.90 W
2026/01/20 17:57:27.617, 86 %, 62 %, 11304 MiB, 12288 MiB, 59, 127.32 W
2026/01/20 17:57:28.618, 85 %, 76 %, 11304 MiB, 12288 MiB, 59, 131.30 W
2026/01/20 17:57:29.621, 83 %, 74 %, 11304 MiB, 12288 MiB, 60, 129.89 W
2026/01/20 17:57:30.622, 86 %, 61 %, 11304 MiB, 12288 MiB, 59, 128.16 W
2026/01/20 17:57:31.623, 86 %, 75 %, 11304 MiB, 12288 MiB, 59, 124.84 W
2026/01/20 17:57:32.624, 86 %, 74 %, 11304 MiB, 12288 MiB, 59, 122.93 W
2026/01/20 17:57:33.636, 84 %, 74 %, 11304 MiB, 12288 MiB, 59, 125.17 W
2026/01/20 17:57:34.637, 87 %, 77 %, 11304 MiB, 12288 MiB, 59, 125.75 W
2026/01/20 17:57:36.248, 87 %, 76 %, 11304 MiB, 12288 MiB, 59, 125.24 W
2026/01/20 17:57:37.249, 85 %, 75 %, 11304 MiB, 12288 MiB, 59, 125.70 W
2026/01/20 17:57:38.261, 87 %, 77 %, 11304 MiB, 12288 MiB, 59, 126.13 W
2026/01/20 17:57:39.262, 0 %, 0 %, 11304 MiB, 12288 MiB, 55, 87.28 W
2026/01/20 17:57:40.285, 88 %, 77 %, 11304 MiB, 12288 MiB, 59, 118.37 W
2026/01/20 17:57:41.287, 82 %, 72 %, 11303 MiB, 12288 MiB, 59, 127.58 W
2026/01/20 17:57:42.289, 84 %, 74 %, 11303 MiB, 12288 MiB, 60, 133.83 W
2026/01/20 17:57:43.312, 83 %, 73 %, 11303 MiB, 12288 MiB, 60, 133.10 W
2026/01/20 17:57:44.345, 86 %, 76 %, 11303 MiB, 12288 MiB, 60, 132.00 W
2026/01/20 17:57:45.346, 85 %, 75 %, 11303 MiB, 12288 MiB, 59, 131.77 W
2026/01/20 17:57:46.347, 84 %, 67 %, 11303 MiB, 12288 MiB, 60, 133.74 W
2026/01/20 17:57:47.348, 84 %, 69 %, 11303 MiB, 12288 MiB, 60, 132.60 W
2026/01/20 17:57:48.365, 84 %, 73 %, 11303 MiB, 12288 MiB, 60, 131.89 W
