timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 22:04:13.512, 0 %, 19 %, 11518 MiB, 12288 MiB, 49, 13.76 W
2026/01/19 22:04:14.519, 0 %, 30 %, 11515 MiB, 12288 MiB, 49, 13.86 W
2026/01/19 22:04:15.526, 2 %, 4 %, 11506 MiB, 12288 MiB, 48, 13.87 W
2026/01/19 22:04:16.544, 80 %, 71 %, 11513 MiB, 12288 MiB, 55, 85.22 W
2026/01/19 22:04:17.549, 85 %, 75 %, 11510 MiB, 12288 MiB, 55, 119.54 W
2026/01/19 22:04:18.558, 83 %, 72 %, 11510 MiB, 12288 MiB, 56, 118.99 W
2026/01/19 22:04:19.563, 84 %, 75 %, 11510 MiB, 12288 MiB, 55, 121.29 W
2026/01/19 22:04:20.569, 77 %, 69 %, 11502 MiB, 12288 MiB, 56, 118.53 W
2026/01/19 22:04:21.580, 86 %, 76 %, 11510 MiB, 12288 MiB, 56, 119.71 W
2026/01/19 22:04:22.644, 84 %, 74 %, 11510 MiB, 12288 MiB, 56, 118.39 W
2026/01/19 22:04:23.660, 81 %, 72 %, 11510 MiB, 12288 MiB, 56, 118.36 W
2026/01/19 22:04:24.675, 87 %, 77 %, 11510 MiB, 12288 MiB, 56, 120.24 W
2026/01/19 22:04:25.689, 72 %, 64 %, 11502 MiB, 12288 MiB, 56, 116.73 W
2026/01/19 22:04:26.704, 85 %, 75 %, 11510 MiB, 12288 MiB, 56, 118.11 W
2026/01/19 22:04:27.714, 76 %, 68 %, 11510 MiB, 12288 MiB, 56, 116.61 W
2026/01/19 22:04:28.723, 86 %, 76 %, 11510 MiB, 12288 MiB, 56, 119.16 W
2026/01/19 22:04:29.728, 85 %, 75 %, 11510 MiB, 12288 MiB, 56, 120.74 W
2026/01/19 22:04:30.735, 87 %, 77 %, 11493 MiB, 12288 MiB, 56, 122.37 W
2026/01/19 22:04:31.740, 85 %, 75 %, 11510 MiB, 12288 MiB, 56, 121.05 W
2026/01/19 22:04:32.741, 84 %, 73 %, 11510 MiB, 12288 MiB, 56, 120.61 W
2026/01/19 22:04:33.750, 89 %, 79 %, 11515 MiB, 12288 MiB, 56, 121.67 W
2026/01/19 22:04:34.769, 87 %, 75 %, 11515 MiB, 12288 MiB, 56, 121.91 W
2026/01/19 22:04:35.774, 84 %, 75 %, 11504 MiB, 12288 MiB, 57, 121.77 W
2026/01/19 22:04:36.783, 86 %, 76 %, 11515 MiB, 12288 MiB, 56, 120.98 W
2026/01/19 22:04:37.788, 87 %, 77 %, 11515 MiB, 12288 MiB, 56, 123.17 W
2026/01/19 22:04:38.796, 87 %, 77 %, 11515 MiB, 12288 MiB, 57, 121.86 W
2026/01/19 22:04:39.802, 85 %, 76 %, 11505 MiB, 12288 MiB, 57, 122.93 W
2026/01/19 22:04:40.807, 86 %, 76 %, 11503 MiB, 12288 MiB, 56, 122.49 W
2026/01/19 22:04:41.812, 88 %, 78 %, 11510 MiB, 12288 MiB, 57, 122.17 W
2026/01/19 22:04:42.818, 87 %, 77 %, 11515 MiB, 12288 MiB, 57, 120.02 W
2026/01/19 22:04:43.833, 84 %, 75 %, 11515 MiB, 12288 MiB, 57, 122.12 W
2026/01/19 22:04:44.839, 87 %, 76 %, 11517 MiB, 12288 MiB, 57, 118.82 W
2026/01/19 22:04:45.844, 82 %, 73 %, 11517 MiB, 12288 MiB, 56, 121.82 W
2026/01/19 22:04:46.850, 87 %, 77 %, 11513 MiB, 12288 MiB, 57, 121.51 W
2026/01/19 22:04:47.855, 84 %, 75 %, 11512 MiB, 12288 MiB, 56, 123.04 W
2026/01/19 22:04:48.864, 86 %, 77 %, 11511 MiB, 12288 MiB, 57, 121.99 W
2026/01/19 22:04:49.865, 86 %, 77 %, 11500 MiB, 12288 MiB, 57, 122.68 W
2026/01/19 22:04:50.867, 85 %, 76 %, 11500 MiB, 12288 MiB, 57, 122.69 W
2026/01/19 22:04:51.869, 86 %, 77 %, 11510 MiB, 12288 MiB, 57, 122.20 W
2026/01/19 22:04:52.919, 85 %, 76 %, 11510 MiB, 12288 MiB, 57, 123.41 W
2026/01/19 22:04:53.932, 0 %, 0 %, 11510 MiB, 12288 MiB, 53, 78.71 W
2026/01/19 22:04:54.942, 88 %, 78 %, 11499 MiB, 12288 MiB, 57, 112.10 W
2026/01/19 22:04:55.955, 83 %, 72 %, 11510 MiB, 12288 MiB, 56, 120.55 W
2026/01/19 22:04:56.962, 88 %, 79 %, 11510 MiB, 12288 MiB, 57, 121.80 W
2026/01/19 22:04:57.971, 87 %, 76 %, 11510 MiB, 12288 MiB, 57, 122.03 W
2026/01/19 22:04:58.975, 85 %, 74 %, 11510 MiB, 12288 MiB, 57, 121.43 W
2026/01/19 22:04:59.983, 88 %, 77 %, 11510 MiB, 12288 MiB, 57, 122.30 W
2026/01/19 22:05:00.985, 85 %, 75 %, 11510 MiB, 12288 MiB, 57, 121.78 W
2026/01/19 22:05:01.990, 88 %, 78 %, 11510 MiB, 12288 MiB, 57, 121.42 W
