timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 17:54:47.995, 88 %, 78 %, 11338 MiB, 12288 MiB, 58, 122.07 W
2026/01/20 17:54:49.002, 86 %, 74 %, 11338 MiB, 12288 MiB, 58, 120.66 W
2026/01/20 17:54:50.015, 77 %, 68 %, 11338 MiB, 12288 MiB, 58, 118.71 W
2026/01/20 17:54:51.020, 86 %, 77 %, 11338 MiB, 12288 MiB, 58, 124.75 W
2026/01/20 17:54:52.021, 85 %, 76 %, 11337 MiB, 12288 MiB, 58, 122.80 W
2026/01/20 17:54:53.027, 84 %, 74 %, 11337 MiB, 12288 MiB, 58, 120.71 W
2026/01/20 17:54:54.028, 76 %, 66 %, 11337 MiB, 12288 MiB, 58, 120.71 W
2026/01/20 17:54:55.034, 87 %, 78 %, 11337 MiB, 12288 MiB, 58, 123.04 W
2026/01/20 17:54:56.039, 85 %, 75 %, 11337 MiB, 12288 MiB, 58, 121.26 W
2026/01/20 17:54:57.044, 87 %, 77 %, 11338 MiB, 12288 MiB, 58, 121.36 W
2026/01/20 17:54:58.046, 84 %, 73 %, 11337 MiB, 12288 MiB, 58, 110.03 W
2026/01/20 17:54:59.047, 88 %, 77 %, 11337 MiB, 12288 MiB, 58, 121.88 W
2026/01/20 17:55:00.047, 82 %, 73 %, 11337 MiB, 12288 MiB, 58, 117.14 W
2026/01/20 17:55:01.048, 79 %, 70 %, 11337 MiB, 12288 MiB, 58, 119.29 W
2026/01/20 17:55:02.059, 80 %, 71 %, 11329 MiB, 12288 MiB, 58, 117.87 W
2026/01/20 17:55:03.662, 85 %, 67 %, 11329 MiB, 12288 MiB, 58, 122.11 W
2026/01/20 17:55:04.666, 85 %, 75 %, 11329 MiB, 12288 MiB, 58, 121.93 W
2026/01/20 17:55:05.667, 86 %, 75 %, 11329 MiB, 12288 MiB, 58, 124.22 W
2026/01/20 17:55:06.680, 82 %, 73 %, 11329 MiB, 12288 MiB, 58, 121.49 W
2026/01/20 17:55:07.735, 78 %, 69 %, 11329 MiB, 12288 MiB, 58, 121.32 W
2026/01/20 17:55:08.738, 83 %, 73 %, 11329 MiB, 12288 MiB, 58, 122.50 W
2026/01/20 17:55:09.739, 83 %, 74 %, 11329 MiB, 12288 MiB, 58, 122.32 W
2026/01/20 17:55:10.744, 84 %, 75 %, 11329 MiB, 12288 MiB, 58, 123.61 W
2026/01/20 17:55:11.745, 87 %, 75 %, 11332 MiB, 12288 MiB, 58, 122.09 W
2026/01/20 17:55:12.759, 84 %, 74 %, 11332 MiB, 12288 MiB, 58, 123.52 W
2026/01/20 17:55:13.760, 80 %, 71 %, 11330 MiB, 12288 MiB, 58, 120.34 W
2026/01/20 17:55:14.761, 83 %, 65 %, 11336 MiB, 12288 MiB, 58, 120.57 W
2026/01/20 17:55:15.762, 84 %, 74 %, 11335 MiB, 12288 MiB, 58, 121.92 W
2026/01/20 17:55:16.764, 82 %, 71 %, 11273 MiB, 12288 MiB, 58, 120.50 W
2026/01/20 17:55:17.765, 85 %, 75 %, 11273 MiB, 12288 MiB, 58, 122.32 W
2026/01/20 17:55:18.766, 84 %, 74 %, 11272 MiB, 12288 MiB, 58, 122.71 W
2026/01/20 17:55:19.771, 80 %, 70 %, 11272 MiB, 12288 MiB, 58, 122.54 W
