timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 17:00:37.512, 84 %, 84 %, 5897 MiB, 12288 MiB, 56, 128.97 W
2026/01/19 17:00:38.522, 87 %, 87 %, 5896 MiB, 12288 MiB, 56, 129.56 W
2026/01/19 17:00:39.544, 79 %, 79 %, 5904 MiB, 12288 MiB, 56, 129.02 W
2026/01/19 17:00:40.557, 88 %, 88 %, 5906 MiB, 12288 MiB, 57, 127.87 W
2026/01/19 17:00:41.570, 80 %, 81 %, 5907 MiB, 12288 MiB, 57, 128.35 W
2026/01/19 17:00:42.583, 85 %, 84 %, 5911 MiB, 12288 MiB, 58, 129.90 W
2026/01/19 17:00:43.595, 76 %, 75 %, 5973 MiB, 12288 MiB, 58, 127.99 W
2026/01/19 17:00:44.611, 81 %, 81 %, 5976 MiB, 12288 MiB, 58, 121.95 W
2026/01/19 17:00:45.625, 86 %, 86 %, 5962 MiB, 12288 MiB, 59, 124.92 W
2026/01/19 17:00:46.638, 86 %, 87 %, 5914 MiB, 12288 MiB, 59, 130.00 W
2026/01/19 17:00:47.653, 86 %, 87 %, 5908 MiB, 12288 MiB, 60, 130.55 W
2026/01/19 17:00:48.667, 86 %, 86 %, 5907 MiB, 12288 MiB, 60, 131.91 W
2026/01/19 17:00:49.679, 86 %, 87 %, 5910 MiB, 12288 MiB, 60, 131.77 W
2026/01/19 17:00:50.692, 87 %, 88 %, 5910 MiB, 12288 MiB, 61, 130.37 W
2026/01/19 17:00:51.801, 85 %, 86 %, 5904 MiB, 12288 MiB, 61, 130.11 W
2026/01/19 17:00:52.819, 87 %, 87 %, 5904 MiB, 12288 MiB, 61, 133.37 W
2026/01/19 17:00:53.836, 85 %, 85 %, 5902 MiB, 12288 MiB, 61, 131.74 W
2026/01/19 17:00:54.854, 77 %, 78 %, 5900 MiB, 12288 MiB, 62, 126.73 W
2026/01/19 17:00:55.873, 85 %, 86 %, 5900 MiB, 12288 MiB, 62, 131.44 W
2026/01/19 17:00:56.881, 87 %, 87 %, 5900 MiB, 12288 MiB, 63, 130.90 W
2026/01/19 17:00:57.890, 83 %, 83 %, 5900 MiB, 12288 MiB, 63, 133.59 W
2026/01/19 17:00:58.895, 85 %, 85 %, 5899 MiB, 12288 MiB, 63, 129.51 W
2026/01/19 17:00:59.896, 82 %, 83 %, 5958 MiB, 12288 MiB, 63, 128.07 W
2026/01/19 17:01:00.897, 83 %, 82 %, 5957 MiB, 12288 MiB, 63, 130.44 W
2026/01/19 17:01:01.898, 79 %, 78 %, 5957 MiB, 12288 MiB, 63, 125.99 W
2026/01/19 17:01:02.900, 85 %, 86 %, 5952 MiB, 12288 MiB, 63, 127.75 W
2026/01/19 17:01:03.901, 82 %, 83 %, 5952 MiB, 12288 MiB, 63, 130.30 W
2026/01/19 17:01:04.902, 85 %, 85 %, 5912 MiB, 12288 MiB, 62, 126.06 W
2026/01/19 17:01:05.903, 80 %, 80 %, 5912 MiB, 12288 MiB, 62, 126.56 W
2026/01/19 17:01:06.904, 82 %, 83 %, 5899 MiB, 12288 MiB, 62, 128.42 W
2026/01/19 17:01:07.906, 74 %, 75 %, 5899 MiB, 12288 MiB, 62, 126.11 W
2026/01/19 17:01:08.918, 79 %, 79 %, 5899 MiB, 12288 MiB, 62, 126.22 W
2026/01/19 17:01:09.936, 74 %, 75 %, 5898 MiB, 12288 MiB, 62, 124.34 W
2026/01/19 17:01:10.949, 84 %, 85 %, 5898 MiB, 12288 MiB, 62, 125.91 W
2026/01/19 17:01:11.962, 83 %, 84 %, 5898 MiB, 12288 MiB, 62, 128.73 W
2026/01/19 17:01:12.975, 85 %, 85 %, 5895 MiB, 12288 MiB, 62, 126.56 W
2026/01/19 17:01:13.988, 82 %, 83 %, 5895 MiB, 12288 MiB, 62, 130.21 W
2026/01/19 17:01:15.007, 81 %, 80 %, 5895 MiB, 12288 MiB, 61, 129.37 W
2026/01/19 17:01:16.019, 83 %, 83 %, 5895 MiB, 12288 MiB, 62, 127.86 W
2026/01/19 17:01:17.032, 77 %, 78 %, 5894 MiB, 12288 MiB, 61, 122.47 W
2026/01/19 17:01:18.045, 81 %, 80 %, 5897 MiB, 12288 MiB, 62, 120.88 W
2026/01/19 17:01:19.058, 77 %, 77 %, 5897 MiB, 12288 MiB, 61, 126.20 W
2026/01/19 17:01:20.072, 84 %, 85 %, 5896 MiB, 12288 MiB, 62, 127.41 W
2026/01/19 17:01:21.085, 83 %, 83 %, 5896 MiB, 12288 MiB, 61, 129.59 W
2026/01/19 17:01:22.191, 86 %, 86 %, 5896 MiB, 12288 MiB, 61, 127.69 W
2026/01/19 17:01:23.212, 85 %, 83 %, 5959 MiB, 12288 MiB, 62, 128.90 W
2026/01/19 17:01:24.228, 83 %, 83 %, 5959 MiB, 12288 MiB, 61, 130.62 W
2026/01/19 17:01:25.245, 85 %, 85 %, 5959 MiB, 12288 MiB, 61, 128.65 W
2026/01/19 17:01:26.268, 77 %, 77 %, 5959 MiB, 12288 MiB, 61, 128.84 W
2026/01/19 17:01:27.283, 81 %, 81 %, 5959 MiB, 12288 MiB, 61, 130.46 W
2026/01/19 17:01:28.293, 80 %, 80 %, 5951 MiB, 12288 MiB, 61, 127.98 W
2026/01/19 17:01:29.294, 78 %, 78 %, 5951 MiB, 12288 MiB, 61, 126.69 W
2026/01/19 17:01:30.296, 84 %, 83 %, 5948 MiB, 12288 MiB, 61, 130.34 W
2026/01/19 17:01:31.297, 88 %, 88 %, 5948 MiB, 12288 MiB, 62, 131.92 W
2026/01/19 17:01:32.298, 85 %, 85 %, 5948 MiB, 12288 MiB, 61, 129.84 W
2026/01/19 17:01:33.299, 87 %, 87 %, 5945 MiB, 12288 MiB, 61, 127.32 W
2026/01/19 17:01:34.300, 83 %, 83 %, 5945 MiB, 12288 MiB, 61, 130.32 W
2026/01/19 17:01:35.304, 79 %, 79 %, 5945 MiB, 12288 MiB, 61, 130.14 W
2026/01/19 17:01:36.305, 86 %, 86 %, 5947 MiB, 12288 MiB, 61, 131.44 W
2026/01/19 17:01:37.307, 82 %, 82 %, 5967 MiB, 12288 MiB, 61, 127.74 W
2026/01/19 17:01:38.318, 82 %, 82 %, 5971 MiB, 12288 MiB, 61, 128.08 W
2026/01/19 17:01:39.334, 86 %, 86 %, 5955 MiB, 12288 MiB, 61, 128.95 W
2026/01/19 17:01:40.347, 82 %, 83 %, 5907 MiB, 12288 MiB, 61, 131.12 W
2026/01/19 17:01:41.360, 86 %, 87 %, 5907 MiB, 12288 MiB, 61, 132.15 W
2026/01/19 17:01:42.373, 89 %, 90 %, 5907 MiB, 12288 MiB, 61, 132.09 W
2026/01/19 17:01:43.385, 86 %, 86 %, 5895 MiB, 12288 MiB, 61, 129.89 W
2026/01/19 17:01:44.402, 83 %, 81 %, 5904 MiB, 12288 MiB, 61, 128.08 W
2026/01/19 17:01:45.416, 82 %, 82 %, 5976 MiB, 12288 MiB, 60, 126.06 W
2026/01/19 17:01:46.429, 88 %, 89 %, 5976 MiB, 12288 MiB, 61, 125.83 W
2026/01/19 17:01:47.442, 85 %, 86 %, 5963 MiB, 12288 MiB, 61, 127.34 W
2026/01/19 17:01:48.455, 82 %, 82 %, 5913 MiB, 12288 MiB, 61, 129.29 W
2026/01/19 17:01:49.470, 79 %, 79 %, 5913 MiB, 12288 MiB, 61, 126.14 W
2026/01/19 17:01:50.483, 84 %, 85 %, 5906 MiB, 12288 MiB, 61, 127.77 W
2026/01/19 17:01:51.588, 80 %, 80 %, 5901 MiB, 12288 MiB, 61, 128.79 W
2026/01/19 17:01:52.604, 83 %, 83 %, 5899 MiB, 12288 MiB, 61, 128.75 W
2026/01/19 17:01:53.625, 86 %, 87 %, 5898 MiB, 12288 MiB, 61, 127.53 W
2026/01/19 17:01:54.654, 84 %, 84 %, 5900 MiB, 12288 MiB, 61, 129.30 W
2026/01/19 17:01:55.669, 84 %, 84 %, 5900 MiB, 12288 MiB, 61, 127.96 W
2026/01/19 17:01:56.676, 85 %, 85 %, 5901 MiB, 12288 MiB, 61, 130.37 W
2026/01/19 17:01:57.682, 84 %, 84 %, 5901 MiB, 12288 MiB, 61, 130.90 W
2026/01/19 17:01:58.683, 85 %, 82 %, 5901 MiB, 12288 MiB, 61, 126.70 W
2026/01/19 17:01:59.684, 83 %, 80 %, 5902 MiB, 12288 MiB, 61, 127.32 W
2026/01/19 17:02:00.685, 84 %, 82 %, 5901 MiB, 12288 MiB, 61, 128.70 W
2026/01/19 17:02:01.686, 1 %, 0 %, 5901 MiB, 12288 MiB, 57, 101.04 W
2026/01/19 17:02:02.687, 87 %, 86 %, 5896 MiB, 12288 MiB, 60, 77.09 W
2026/01/19 17:02:03.687, 78 %, 77 %, 5889 MiB, 12288 MiB, 61, 124.42 W
2026/01/19 17:02:04.691, 87 %, 87 %, 5900 MiB, 12288 MiB, 61, 130.46 W
2026/01/19 17:02:05.700, 83 %, 84 %, 5900 MiB, 12288 MiB, 60, 130.69 W
2026/01/19 17:02:06.714, 86 %, 87 %, 5900 MiB, 12288 MiB, 61, 130.53 W
2026/01/19 17:02:07.727, 84 %, 84 %, 5895 MiB, 12288 MiB, 61, 131.22 W
2026/01/19 17:02:08.745, 87 %, 88 %, 5887 MiB, 12288 MiB, 61, 132.94 W
2026/01/19 17:02:09.758, 85 %, 86 %, 5899 MiB, 12288 MiB, 61, 129.41 W
2026/01/19 17:02:10.771, 82 %, 80 %, 5900 MiB, 12288 MiB, 60, 127.35 W
2026/01/19 17:02:11.784, 79 %, 78 %, 5905 MiB, 12288 MiB, 60, 126.25 W
2026/01/19 17:02:12.796, 31 %, 32 %, 5901 MiB, 12288 MiB, 57, 112.83 W
2026/01/19 17:02:13.813, 0 %, 0 %, 5893 MiB, 12288 MiB, 56, 47.99 W
2026/01/19 17:02:14.825, 1 %, 0 %, 5904 MiB, 12288 MiB, 54, 40.76 W
