timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 17:20:04.603, 84 %, 74 %, 5927 MiB, 12288 MiB, 59, 124.44 W
2026/01/19 17:20:05.614, 84 %, 74 %, 5927 MiB, 12288 MiB, 59, 123.89 W
2026/01/19 17:20:06.615, 84 %, 73 %, 5927 MiB, 12288 MiB, 59, 123.54 W
2026/01/19 17:20:07.616, 80 %, 70 %, 5927 MiB, 12288 MiB, 59, 122.33 W
2026/01/19 17:20:08.617, 81 %, 71 %, 5927 MiB, 12288 MiB, 59, 123.19 W
2026/01/19 17:20:09.623, 85 %, 66 %, 5927 MiB, 12288 MiB, 59, 122.52 W
2026/01/19 17:20:10.628, 79 %, 69 %, 5927 MiB, 12288 MiB, 59, 122.33 W
2026/01/19 17:20:11.636, 87 %, 76 %, 5927 MiB, 12288 MiB, 59, 122.35 W
2026/01/19 17:20:12.642, 85 %, 70 %, 5927 MiB, 12288 MiB, 59, 122.15 W
2026/01/19 17:20:13.647, 86 %, 76 %, 5927 MiB, 12288 MiB, 59, 121.19 W
2026/01/19 17:20:14.653, 87 %, 76 %, 5927 MiB, 12288 MiB, 59, 123.19 W
2026/01/19 17:20:15.658, 82 %, 72 %, 5927 MiB, 12288 MiB, 59, 121.63 W
2026/01/19 17:20:16.672, 84 %, 74 %, 5927 MiB, 12288 MiB, 59, 124.51 W
2026/01/19 17:20:17.677, 86 %, 74 %, 5927 MiB, 12288 MiB, 59, 123.89 W
2026/01/19 17:20:18.682, 85 %, 75 %, 5927 MiB, 12288 MiB, 59, 124.69 W
2026/01/19 17:20:19.688, 84 %, 74 %, 5927 MiB, 12288 MiB, 59, 123.48 W
2026/01/19 17:20:20.693, 84 %, 69 %, 5927 MiB, 12288 MiB, 59, 123.88 W
2026/01/19 17:20:21.699, 85 %, 74 %, 5927 MiB, 12288 MiB, 59, 121.21 W
2026/01/19 17:20:22.704, 82 %, 71 %, 5927 MiB, 12288 MiB, 59, 122.46 W
2026/01/19 17:20:23.713, 81 %, 71 %, 5927 MiB, 12288 MiB, 59, 122.26 W
2026/01/19 17:20:24.806, 83 %, 73 %, 5927 MiB, 12288 MiB, 59, 121.57 W
2026/01/19 17:20:25.815, 88 %, 77 %, 5927 MiB, 12288 MiB, 59, 123.87 W
2026/01/19 17:20:26.820, 88 %, 77 %, 5927 MiB, 12288 MiB, 59, 125.17 W
2026/01/19 17:20:27.824, 84 %, 74 %, 5927 MiB, 12288 MiB, 59, 123.99 W
2026/01/19 17:20:28.827, 86 %, 75 %, 5927 MiB, 12288 MiB, 59, 122.64 W
2026/01/19 17:20:29.829, 83 %, 73 %, 5927 MiB, 12288 MiB, 59, 124.55 W
2026/01/19 17:20:30.830, 81 %, 71 %, 5927 MiB, 12288 MiB, 59, 121.50 W
2026/01/19 17:20:31.831, 84 %, 63 %, 5927 MiB, 12288 MiB, 59, 123.33 W
2026/01/19 17:20:32.832, 86 %, 76 %, 5927 MiB, 12288 MiB, 59, 122.16 W
2026/01/19 17:20:33.833, 80 %, 70 %, 5927 MiB, 12288 MiB, 59, 123.49 W
2026/01/19 17:20:34.834, 0 %, 0 %, 5927 MiB, 12288 MiB, 55, 94.07 W
2026/01/19 17:20:35.840, 0 %, 0 %, 5929 MiB, 12288 MiB, 55, 46.47 W
