timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 19:10:26.518, 0 %, 13 %, 11338 MiB, 12288 MiB, 50, 14.30 W
2026/01/19 19:10:27.521, 0 %, 5 %, 11326 MiB, 12288 MiB, 49, 14.82 W
2026/01/19 19:10:28.522, 98 %, 77 %, 11326 MiB, 12288 MiB, 50, 16.66 W
2026/01/19 19:10:29.523, 86 %, 75 %, 11342 MiB, 12288 MiB, 56, 105.53 W
2026/01/19 19:10:30.526, 88 %, 76 %, 11342 MiB, 12288 MiB, 56, 121.74 W
2026/01/19 19:10:31.527, 87 %, 77 %, 11342 MiB, 12288 MiB, 56, 122.83 W
2026/01/19 19:10:32.528, 86 %, 77 %, 11342 MiB, 12288 MiB, 57, 123.64 W
2026/01/19 19:10:33.530, 88 %, 78 %, 11333 MiB, 12288 MiB, 57, 123.23 W
2026/01/19 19:10:34.532, 89 %, 79 %, 11340 MiB, 12288 MiB, 57, 123.30 W
2026/01/19 19:10:35.533, 88 %, 78 %, 11353 MiB, 12288 MiB, 56, 122.38 W
2026/01/19 19:10:36.574, 87 %, 77 %, 11343 MiB, 12288 MiB, 57, 122.46 W
2026/01/19 19:10:37.582, 83 %, 75 %, 11348 MiB, 12288 MiB, 57, 123.60 W
2026/01/19 19:10:38.588, 85 %, 76 %, 11348 MiB, 12288 MiB, 57, 124.31 W
2026/01/19 19:10:39.595, 88 %, 78 %, 11345 MiB, 12288 MiB, 57, 124.14 W
2026/01/19 19:10:40.599, 85 %, 75 %, 11345 MiB, 12288 MiB, 57, 123.32 W
2026/01/19 19:10:41.603, 85 %, 74 %, 11341 MiB, 12288 MiB, 57, 120.61 W
2026/01/19 19:10:42.605, 87 %, 77 %, 11343 MiB, 12288 MiB, 57, 123.95 W
2026/01/19 19:10:43.609, 88 %, 78 %, 11343 MiB, 12288 MiB, 57, 124.73 W
2026/01/19 19:10:44.619, 86 %, 77 %, 11343 MiB, 12288 MiB, 57, 123.27 W
2026/01/19 19:10:45.620, 89 %, 79 %, 11341 MiB, 12288 MiB, 57, 123.89 W
2026/01/19 19:10:46.622, 81 %, 70 %, 11337 MiB, 12288 MiB, 57, 120.94 W
2026/01/19 19:10:47.623, 82 %, 71 %, 11329 MiB, 12288 MiB, 57, 119.67 W
2026/01/19 19:10:48.625, 87 %, 76 %, 11328 MiB, 12288 MiB, 57, 121.58 W
2026/01/19 19:10:49.626, 88 %, 78 %, 11342 MiB, 12288 MiB, 57, 122.38 W
2026/01/19 19:10:50.633, 88 %, 79 %, 11342 MiB, 12288 MiB, 57, 123.16 W
2026/01/19 19:10:51.634, 88 %, 79 %, 11347 MiB, 12288 MiB, 57, 123.83 W
2026/01/19 19:10:52.635, 88 %, 78 %, 11346 MiB, 12288 MiB, 57, 123.80 W
2026/01/19 19:10:53.637, 84 %, 74 %, 11347 MiB, 12288 MiB, 57, 123.25 W
2026/01/19 19:10:54.656, 85 %, 76 %, 11334 MiB, 12288 MiB, 57, 121.38 W
2026/01/19 19:10:55.657, 88 %, 78 %, 11331 MiB, 12288 MiB, 57, 123.18 W
2026/01/19 19:10:56.658, 90 %, 81 %, 11326 MiB, 12288 MiB, 58, 124.54 W
2026/01/19 19:10:57.690, 84 %, 74 %, 11318 MiB, 12288 MiB, 58, 123.14 W
2026/01/19 19:10:58.691, 88 %, 78 %, 11318 MiB, 12288 MiB, 58, 123.61 W
2026/01/19 19:10:59.692, 88 %, 79 %, 11312 MiB, 12288 MiB, 58, 124.37 W
2026/01/19 19:11:00.694, 84 %, 75 %, 11312 MiB, 12288 MiB, 58, 124.55 W
2026/01/19 19:11:01.712, 89 %, 80 %, 11312 MiB, 12288 MiB, 58, 123.90 W
2026/01/19 19:11:02.713, 90 %, 80 %, 11312 MiB, 12288 MiB, 58, 124.95 W
2026/01/19 19:11:03.714, 88 %, 79 %, 11312 MiB, 12288 MiB, 58, 124.25 W
2026/01/19 19:11:04.733, 86 %, 76 %, 11313 MiB, 12288 MiB, 58, 124.07 W
2026/01/19 19:11:05.735, 86 %, 76 %, 11332 MiB, 12288 MiB, 58, 122.72 W
2026/01/19 19:11:06.779, 88 %, 79 %, 11334 MiB, 12288 MiB, 58, 123.58 W
2026/01/19 19:11:07.786, 86 %, 76 %, 11331 MiB, 12288 MiB, 58, 123.36 W
2026/01/19 19:11:08.792, 87 %, 78 %, 11318 MiB, 12288 MiB, 58, 124.36 W
2026/01/19 19:11:09.808, 88 %, 77 %, 11360 MiB, 12288 MiB, 58, 122.28 W
2026/01/19 19:11:10.812, 85 %, 75 %, 11361 MiB, 12288 MiB, 58, 121.25 W
2026/01/19 19:11:11.815, 90 %, 80 %, 11423 MiB, 12288 MiB, 58, 122.67 W
2026/01/19 19:11:12.817, 90 %, 80 %, 11386 MiB, 12288 MiB, 58, 123.21 W
2026/01/19 19:11:13.820, 88 %, 78 %, 11378 MiB, 12288 MiB, 58, 123.38 W
2026/01/19 19:11:14.821, 88 %, 79 %, 11376 MiB, 12288 MiB, 58, 124.55 W
2026/01/19 19:11:15.823, 89 %, 78 %, 11361 MiB, 12288 MiB, 58, 124.82 W
2026/01/19 19:11:16.825, 89 %, 78 %, 11363 MiB, 12288 MiB, 58, 124.62 W
2026/01/19 19:11:17.826, 89 %, 80 %, 11361 MiB, 12288 MiB, 58, 124.03 W
2026/01/19 19:11:18.887, 86 %, 77 %, 11355 MiB, 12288 MiB, 58, 124.00 W
2026/01/19 19:11:19.925, 89 %, 79 %, 11346 MiB, 12288 MiB, 58, 123.95 W
2026/01/19 19:11:20.946, 88 %, 79 %, 11342 MiB, 12288 MiB, 58, 125.31 W
2026/01/19 19:11:21.968, 88 %, 79 %, 11342 MiB, 12288 MiB, 58, 124.63 W
2026/01/19 19:11:23.002, 88 %, 79 %, 11342 MiB, 12288 MiB, 58, 125.08 W
2026/01/19 19:11:24.024, 89 %, 79 %, 11342 MiB, 12288 MiB, 58, 125.53 W
2026/01/19 19:11:25.045, 87 %, 78 %, 11342 MiB, 12288 MiB, 58, 125.01 W
2026/01/19 19:11:26.066, 90 %, 80 %, 11342 MiB, 12288 MiB, 58, 125.31 W
2026/01/19 19:11:27.096, 87 %, 77 %, 11342 MiB, 12288 MiB, 58, 124.42 W
2026/01/19 19:11:28.115, 89 %, 79 %, 11340 MiB, 12288 MiB, 58, 124.70 W
2026/01/19 19:11:29.137, 84 %, 75 %, 11340 MiB, 12288 MiB, 58, 123.64 W
2026/01/19 19:11:30.171, 0 %, 0 %, 11340 MiB, 12288 MiB, 54, 97.32 W
2026/01/19 19:11:31.192, 0 %, 0 %, 11340 MiB, 12288 MiB, 54, 46.86 W
2026/01/19 19:11:32.215, 0 %, 2 %, 11340 MiB, 12288 MiB, 51, 36.33 W
2026/01/19 19:11:33.262, 2 %, 2 %, 11331 MiB, 12288 MiB, 50, 16.44 W
2026/01/19 19:11:34.292, 2 %, 20 %, 11345 MiB, 12288 MiB, 50, 14.69 W
2026/01/19 19:11:35.311, 1 %, 4 %, 11352 MiB, 12288 MiB, 49, 14.57 W
2026/01/19 19:11:36.363, 0 %, 6 %, 11352 MiB, 12288 MiB, 49, 13.86 W
2026/01/19 19:11:37.370, 6 %, 6 %, 11352 MiB, 12288 MiB, 48, 14.09 W
2026/01/19 19:11:38.454, 2 %, 14 %, 11354 MiB, 12288 MiB, 48, 15.26 W
2026/01/19 19:11:39.460, 2 %, 4 %, 11397 MiB, 12288 MiB, 48, 14.63 W
2026/01/19 19:11:40.479, 91 %, 74 %, 11397 MiB, 12288 MiB, 53, 30.22 W
2026/01/19 19:11:41.508, 79 %, 70 %, 11382 MiB, 12288 MiB, 54, 118.29 W
2026/01/19 19:11:42.526, 87 %, 74 %, 11365 MiB, 12288 MiB, 55, 120.32 W
