timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 17:20:41.817, 0 %, 0 %, 5935 MiB, 12288 MiB, 50, 13.34 W
2026/01/19 17:20:42.824, 2 %, 1 %, 5936 MiB, 12288 MiB, 49, 13.57 W
2026/01/19 17:20:43.830, 98 %, 73 %, 5936 MiB, 12288 MiB, 53, 22.05 W
2026/01/19 17:20:44.835, 84 %, 75 %, 5935 MiB, 12288 MiB, 56, 118.20 W
2026/01/19 17:20:45.853, 84 %, 74 %, 5938 MiB, 12288 MiB, 56, 122.91 W
2026/01/19 17:20:46.858, 88 %, 56 %, 5937 MiB, 12288 MiB, 57, 125.12 W
2026/01/19 17:20:47.865, 81 %, 72 %, 5937 MiB, 12288 MiB, 57, 123.89 W
2026/01/19 17:20:48.866, 86 %, 75 %, 5937 MiB, 12288 MiB, 57, 125.39 W
2026/01/19 17:20:49.867, 81 %, 71 %, 5935 MiB, 12288 MiB, 57, 125.10 W
2026/01/19 17:20:50.868, 83 %, 74 %, 5935 MiB, 12288 MiB, 57, 123.57 W
2026/01/19 17:20:51.869, 83 %, 73 %, 5935 MiB, 12288 MiB, 57, 124.46 W
2026/01/19 17:20:52.874, 85 %, 75 %, 5931 MiB, 12288 MiB, 57, 125.41 W
2026/01/19 17:20:53.874, 78 %, 69 %, 5931 MiB, 12288 MiB, 57, 121.62 W
2026/01/19 17:20:54.963, 80 %, 70 %, 5931 MiB, 12288 MiB, 57, 121.49 W
2026/01/19 17:20:55.972, 84 %, 74 %, 5931 MiB, 12288 MiB, 57, 123.89 W
2026/01/19 17:20:56.979, 83 %, 73 %, 5931 MiB, 12288 MiB, 57, 122.24 W
2026/01/19 17:20:58.003, 84 %, 66 %, 5931 MiB, 12288 MiB, 58, 125.29 W
2026/01/19 17:20:59.012, 88 %, 78 %, 5931 MiB, 12288 MiB, 58, 125.86 W
2026/01/19 17:21:00.020, 87 %, 76 %, 5931 MiB, 12288 MiB, 58, 126.08 W
2026/01/19 17:21:01.027, 83 %, 69 %, 5931 MiB, 12288 MiB, 58, 127.21 W
2026/01/19 17:21:02.032, 87 %, 77 %, 5931 MiB, 12288 MiB, 58, 126.61 W
2026/01/19 17:21:03.038, 86 %, 76 %, 5931 MiB, 12288 MiB, 58, 126.83 W
2026/01/19 17:21:04.043, 86 %, 76 %, 5931 MiB, 12288 MiB, 58, 126.93 W
2026/01/19 17:21:05.048, 83 %, 74 %, 5931 MiB, 12288 MiB, 58, 127.07 W
2026/01/19 17:21:06.054, 86 %, 75 %, 5883 MiB, 12288 MiB, 58, 126.33 W
2026/01/19 17:21:07.062, 84 %, 74 %, 5884 MiB, 12288 MiB, 58, 126.52 W
2026/01/19 17:21:08.067, 84 %, 75 %, 5884 MiB, 12288 MiB, 58, 125.10 W
2026/01/19 17:21:09.075, 85 %, 75 %, 5884 MiB, 12288 MiB, 58, 127.10 W
2026/01/19 17:21:10.091, 83 %, 73 %, 5884 MiB, 12288 MiB, 58, 126.47 W
2026/01/19 17:21:11.096, 88 %, 78 %, 5884 MiB, 12288 MiB, 58, 127.66 W
2026/01/19 17:21:12.102, 89 %, 65 %, 5883 MiB, 12288 MiB, 59, 127.73 W
2026/01/19 17:21:13.107, 85 %, 75 %, 5886 MiB, 12288 MiB, 58, 125.75 W
2026/01/19 17:21:14.112, 86 %, 76 %, 5886 MiB, 12288 MiB, 58, 125.41 W
2026/01/19 17:21:15.113, 84 %, 74 %, 5885 MiB, 12288 MiB, 59, 127.72 W
2026/01/19 17:21:16.115, 87 %, 77 %, 5885 MiB, 12288 MiB, 58, 119.31 W
2026/01/19 17:21:17.116, 84 %, 73 %, 5885 MiB, 12288 MiB, 58, 125.45 W
2026/01/19 17:21:18.116, 87 %, 76 %, 5885 MiB, 12288 MiB, 59, 128.07 W
2026/01/19 17:21:19.117, 87 %, 77 %, 5884 MiB, 12288 MiB, 59, 126.95 W
2026/01/19 17:21:20.118, 85 %, 65 %, 5881 MiB, 12288 MiB, 59, 126.38 W
2026/01/19 17:21:21.119, 85 %, 75 %, 5881 MiB, 12288 MiB, 59, 127.34 W
2026/01/19 17:21:22.125, 86 %, 76 %, 5880 MiB, 12288 MiB, 59, 126.61 W
2026/01/19 17:21:23.126, 86 %, 71 %, 5880 MiB, 12288 MiB, 59, 127.72 W
2026/01/19 17:21:24.138, 88 %, 78 %, 5880 MiB, 12288 MiB, 59, 126.00 W
2026/01/19 17:21:25.217, 85 %, 74 %, 5880 MiB, 12288 MiB, 59, 125.49 W
2026/01/19 17:21:26.230, 87 %, 77 %, 5880 MiB, 12288 MiB, 59, 128.15 W
2026/01/19 17:21:27.242, 87 %, 77 %, 5880 MiB, 12288 MiB, 59, 125.03 W
2026/01/19 17:21:28.252, 86 %, 76 %, 5880 MiB, 12288 MiB, 59, 127.02 W
2026/01/19 17:21:29.264, 0 %, 0 %, 5880 MiB, 12288 MiB, 54, 65.55 W
2026/01/19 17:21:30.274, 0 %, 0 %, 5880 MiB, 12288 MiB, 53, 44.91 W
