timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 17:15:36.428, 89 %, 79 %, 5892 MiB, 12288 MiB, 60, 124.34 W
2026/01/19 17:15:37.441, 89 %, 77 %, 5892 MiB, 12288 MiB, 60, 124.99 W
2026/01/19 17:15:38.454, 86 %, 76 %, 5891 MiB, 12288 MiB, 60, 125.54 W
2026/01/19 17:15:39.467, 89 %, 79 %, 5890 MiB, 12288 MiB, 60, 124.59 W
2026/01/19 17:15:40.487, 89 %, 79 %, 5881 MiB, 12288 MiB, 60, 123.80 W
2026/01/19 17:15:41.500, 88 %, 78 %, 5878 MiB, 12288 MiB, 61, 125.96 W
2026/01/19 17:15:42.501, 90 %, 80 %, 5878 MiB, 12288 MiB, 60, 124.19 W
2026/01/19 17:15:43.503, 87 %, 77 %, 5877 MiB, 12288 MiB, 60, 124.56 W
2026/01/19 17:15:44.504, 88 %, 77 %, 5867 MiB, 12288 MiB, 60, 121.93 W
2026/01/19 17:15:45.505, 88 %, 77 %, 5867 MiB, 12288 MiB, 60, 124.99 W
2026/01/19 17:15:46.507, 88 %, 78 %, 5878 MiB, 12288 MiB, 61, 125.78 W
2026/01/19 17:15:47.508, 81 %, 72 %, 5878 MiB, 12288 MiB, 60, 123.76 W
2026/01/19 17:15:48.509, 86 %, 77 %, 5878 MiB, 12288 MiB, 60, 124.93 W
2026/01/19 17:15:49.511, 85 %, 74 %, 5878 MiB, 12288 MiB, 60, 124.28 W
2026/01/19 17:15:50.512, 88 %, 78 %, 5882 MiB, 12288 MiB, 60, 121.32 W
2026/01/19 17:15:51.520, 89 %, 79 %, 5882 MiB, 12288 MiB, 60, 125.97 W
2026/01/19 17:15:52.530, 88 %, 77 %, 5882 MiB, 12288 MiB, 60, 124.22 W
2026/01/19 17:15:53.539, 88 %, 78 %, 5881 MiB, 12288 MiB, 61, 125.55 W
2026/01/19 17:15:54.632, 89 %, 78 %, 5872 MiB, 12288 MiB, 60, 124.08 W
2026/01/19 17:15:55.652, 87 %, 78 %, 5880 MiB, 12288 MiB, 60, 122.13 W
2026/01/19 17:15:56.665, 87 %, 77 %, 5880 MiB, 12288 MiB, 61, 123.74 W
2026/01/19 17:15:57.681, 89 %, 79 %, 5880 MiB, 12288 MiB, 61, 124.68 W
2026/01/19 17:15:58.703, 84 %, 75 %, 5878 MiB, 12288 MiB, 61, 125.43 W
2026/01/19 17:15:59.717, 88 %, 78 %, 5878 MiB, 12288 MiB, 61, 124.09 W
2026/01/19 17:16:00.727, 83 %, 74 %, 5940 MiB, 12288 MiB, 60, 123.29 W
2026/01/19 17:16:01.740, 83 %, 73 %, 5944 MiB, 12288 MiB, 60, 121.07 W
2026/01/19 17:16:02.750, 87 %, 76 %, 5955 MiB, 12288 MiB, 60, 119.50 W
2026/01/19 17:16:03.758, 79 %, 70 %, 5884 MiB, 12288 MiB, 60, 121.39 W
2026/01/19 17:16:04.764, 86 %, 75 %, 5881 MiB, 12288 MiB, 61, 122.65 W
2026/01/19 17:16:05.784, 83 %, 74 %, 5891 MiB, 12288 MiB, 60, 123.01 W
2026/01/19 17:16:06.789, 83 %, 74 %, 5891 MiB, 12288 MiB, 60, 121.11 W
2026/01/19 17:16:07.796, 77 %, 68 %, 5942 MiB, 12288 MiB, 61, 119.12 W
2026/01/19 17:16:08.801, 87 %, 77 %, 5938 MiB, 12288 MiB, 60, 122.98 W
2026/01/19 17:16:09.802, 83 %, 73 %, 5930 MiB, 12288 MiB, 61, 120.29 W
2026/01/19 17:16:10.803, 87 %, 77 %, 5930 MiB, 12288 MiB, 60, 121.47 W
2026/01/19 17:16:11.804, 81 %, 69 %, 5955 MiB, 12288 MiB, 60, 119.88 W
2026/01/19 17:16:12.804, 83 %, 73 %, 5955 MiB, 12288 MiB, 60, 121.72 W
2026/01/19 17:16:13.808, 87 %, 77 %, 5955 MiB, 12288 MiB, 60, 122.14 W
2026/01/19 17:16:14.809, 85 %, 74 %, 5884 MiB, 12288 MiB, 60, 122.07 W
2026/01/19 17:16:15.809, 89 %, 78 %, 5892 MiB, 12288 MiB, 61, 122.57 W
2026/01/19 17:16:16.811, 87 %, 78 %, 5892 MiB, 12288 MiB, 60, 123.74 W
2026/01/19 17:16:17.811, 87 %, 77 %, 5885 MiB, 12288 MiB, 60, 120.96 W
2026/01/19 17:16:18.823, 86 %, 77 %, 5878 MiB, 12288 MiB, 60, 123.22 W
2026/01/19 17:16:19.834, 87 %, 77 %, 5877 MiB, 12288 MiB, 60, 123.00 W
2026/01/19 17:16:20.844, 83 %, 72 %, 5877 MiB, 12288 MiB, 60, 124.74 W
2026/01/19 17:16:21.853, 87 %, 77 %, 5878 MiB, 12288 MiB, 61, 122.70 W
2026/01/19 17:16:22.866, 84 %, 74 %, 5878 MiB, 12288 MiB, 60, 122.15 W
2026/01/19 17:16:23.964, 84 %, 75 %, 5869 MiB, 12288 MiB, 60, 122.26 W
2026/01/19 17:16:24.985, 86 %, 77 %, 5869 MiB, 12288 MiB, 60, 123.75 W
2026/01/19 17:16:26.000, 79 %, 69 %, 5878 MiB, 12288 MiB, 60, 121.16 W
2026/01/19 17:16:27.013, 79 %, 71 %, 5878 MiB, 12288 MiB, 60, 120.98 W
2026/01/19 17:16:28.026, 86 %, 76 %, 5870 MiB, 12288 MiB, 61, 120.35 W
2026/01/19 17:16:29.038, 87 %, 77 %, 5870 MiB, 12288 MiB, 60, 124.55 W
2026/01/19 17:16:30.052, 86 %, 77 %, 5870 MiB, 12288 MiB, 60, 125.25 W
2026/01/19 17:16:31.062, 85 %, 73 %, 5878 MiB, 12288 MiB, 60, 123.78 W
2026/01/19 17:16:32.075, 90 %, 80 %, 5878 MiB, 12288 MiB, 60, 123.87 W
2026/01/19 17:16:33.094, 86 %, 76 %, 5878 MiB, 12288 MiB, 60, 123.87 W
2026/01/19 17:16:34.107, 87 %, 77 %, 5867 MiB, 12288 MiB, 60, 123.64 W
2026/01/19 17:16:35.117, 88 %, 78 %, 5867 MiB, 12288 MiB, 60, 124.46 W
2026/01/19 17:16:36.126, 86 %, 74 %, 5930 MiB, 12288 MiB, 60, 124.19 W
2026/01/19 17:16:37.139, 83 %, 74 %, 5933 MiB, 12288 MiB, 60, 121.67 W
2026/01/19 17:16:38.149, 77 %, 68 %, 5956 MiB, 12288 MiB, 61, 119.54 W
2026/01/19 17:16:39.170, 89 %, 79 %, 5885 MiB, 12288 MiB, 60, 125.85 W
2026/01/19 17:16:40.171, 89 %, 79 %, 5882 MiB, 12288 MiB, 60, 126.05 W
2026/01/19 17:16:41.172, 89 %, 78 %, 5891 MiB, 12288 MiB, 60, 125.07 W
2026/01/19 17:16:42.174, 89 %, 79 %, 5891 MiB, 12288 MiB, 60, 125.09 W
2026/01/19 17:16:43.175, 87 %, 76 %, 5889 MiB, 12288 MiB, 61, 124.46 W
2026/01/19 17:16:44.176, 88 %, 78 %, 5878 MiB, 12288 MiB, 61, 124.98 W
2026/01/19 17:16:45.177, 80 %, 69 %, 5893 MiB, 12288 MiB, 60, 121.27 W
2026/01/19 17:16:46.178, 90 %, 79 %, 5955 MiB, 12288 MiB, 61, 124.17 W
2026/01/19 17:16:47.179, 88 %, 78 %, 5955 MiB, 12288 MiB, 61, 125.61 W
2026/01/19 17:16:48.181, 88 %, 78 %, 5946 MiB, 12288 MiB, 61, 125.55 W
2026/01/19 17:16:49.182, 90 %, 80 %, 5942 MiB, 12288 MiB, 61, 126.26 W
2026/01/19 17:16:50.193, 90 %, 80 %, 5942 MiB, 12288 MiB, 61, 126.05 W
2026/01/19 17:16:51.213, 86 %, 75 %, 5934 MiB, 12288 MiB, 61, 124.83 W
2026/01/19 17:16:52.226, 82 %, 73 %, 5932 MiB, 12288 MiB, 61, 124.33 W
2026/01/19 17:16:53.239, 90 %, 79 %, 5928 MiB, 12288 MiB, 61, 125.75 W
2026/01/19 17:16:54.328, 88 %, 79 %, 5928 MiB, 12288 MiB, 61, 125.83 W
2026/01/19 17:16:55.338, 90 %, 80 %, 5867 MiB, 12288 MiB, 61, 124.66 W
2026/01/19 17:16:56.369, 89 %, 77 %, 5929 MiB, 12288 MiB, 61, 124.86 W
2026/01/19 17:16:57.383, 90 %, 80 %, 5929 MiB, 12288 MiB, 61, 126.39 W
2026/01/19 17:16:58.395, 89 %, 78 %, 5929 MiB, 12288 MiB, 61, 126.02 W
2026/01/19 17:16:59.408, 89 %, 79 %, 5879 MiB, 12288 MiB, 60, 125.49 W
2026/01/19 17:17:00.410, 86 %, 77 %, 5880 MiB, 12288 MiB, 61, 122.49 W
2026/01/19 17:17:01.419, 88 %, 76 %, 5880 MiB, 12288 MiB, 61, 124.97 W
2026/01/19 17:17:02.428, 82 %, 73 %, 5880 MiB, 12288 MiB, 61, 124.45 W
2026/01/19 17:17:03.429, 88 %, 77 %, 5879 MiB, 12288 MiB, 61, 124.00 W
2026/01/19 17:17:04.442, 0 %, 0 %, 5878 MiB, 12288 MiB, 56, 65.14 W
2026/01/19 17:17:05.443, 0 %, 0 %, 5879 MiB, 12288 MiB, 55, 47.73 W
