timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 22:02:51.189, 84 %, 75 %, 11507 MiB, 12288 MiB, 60, 121.19 W
2026/01/19 22:02:52.258, 85 %, 86 %, 11506 MiB, 12288 MiB, 61, 125.96 W
2026/01/19 22:02:53.268, 88 %, 78 %, 11502 MiB, 12288 MiB, 61, 125.57 W
2026/01/19 22:02:54.276, 83 %, 72 %, 11492 MiB, 12288 MiB, 61, 120.08 W
2026/01/19 22:02:55.283, 85 %, 75 %, 11513 MiB, 12288 MiB, 61, 122.47 W
2026/01/19 22:02:56.304, 85 %, 84 %, 11517 MiB, 12288 MiB, 62, 127.56 W
2026/01/19 22:02:57.325, 81 %, 71 %, 11534 MiB, 12288 MiB, 62, 119.49 W
2026/01/19 22:02:58.346, 82 %, 72 %, 11534 MiB, 12288 MiB, 62, 120.56 W
2026/01/19 22:02:59.348, 83 %, 83 %, 11522 MiB, 12288 MiB, 63, 121.51 W
2026/01/19 22:03:00.349, 86 %, 75 %, 11533 MiB, 12288 MiB, 63, 126.03 W
2026/01/19 22:03:01.383, 85 %, 76 %, 11532 MiB, 12288 MiB, 63, 124.40 W
2026/01/19 22:03:02.384, 85 %, 75 %, 11531 MiB, 12288 MiB, 63, 122.64 W
2026/01/19 22:03:03.402, 87 %, 87 %, 11508 MiB, 12288 MiB, 63, 126.12 W
2026/01/19 22:03:04.403, 85 %, 76 %, 11508 MiB, 12288 MiB, 63, 127.48 W
2026/01/19 22:03:05.405, 87 %, 77 %, 11520 MiB, 12288 MiB, 62, 121.76 W
2026/01/19 22:03:06.421, 84 %, 74 %, 11520 MiB, 12288 MiB, 60, 118.80 W
2026/01/19 22:03:07.446, 85 %, 85 %, 11518 MiB, 12288 MiB, 62, 127.10 W
2026/01/19 22:03:08.473, 83 %, 74 %, 11510 MiB, 12288 MiB, 62, 122.39 W
2026/01/19 22:03:09.475, 86 %, 75 %, 11510 MiB, 12288 MiB, 62, 122.46 W
2026/01/19 22:03:10.477, 85 %, 85 %, 11520 MiB, 12288 MiB, 62, 126.10 W
2026/01/19 22:03:11.479, 86 %, 76 %, 11520 MiB, 12288 MiB, 62, 127.14 W
2026/01/19 22:03:12.481, 86 %, 77 %, 11520 MiB, 12288 MiB, 62, 123.68 W
2026/01/19 22:03:13.483, 83 %, 72 %, 11519 MiB, 12288 MiB, 61, 122.60 W
2026/01/19 22:03:14.485, 83 %, 82 %, 11508 MiB, 12288 MiB, 62, 128.01 W
2026/01/19 22:03:15.487, 81 %, 70 %, 11534 MiB, 12288 MiB, 60, 121.14 W
2026/01/19 22:03:16.490, 87 %, 77 %, 11531 MiB, 12288 MiB, 61, 120.77 W
2026/01/19 22:03:17.511, 83 %, 82 %, 11531 MiB, 12288 MiB, 61, 122.92 W
2026/01/19 22:03:18.525, 86 %, 76 %, 11518 MiB, 12288 MiB, 61, 128.53 W
2026/01/19 22:03:19.546, 83 %, 71 %, 11533 MiB, 12288 MiB, 60, 119.54 W
2026/01/19 22:03:20.564, 86 %, 76 %, 11542 MiB, 12288 MiB, 61, 122.40 W
2026/01/19 22:03:21.566, 77 %, 75 %, 11532 MiB, 12288 MiB, 61, 126.37 W
2026/01/19 22:03:22.649, 83 %, 71 %, 11525 MiB, 12288 MiB, 60, 122.49 W
2026/01/19 22:03:23.674, 85 %, 76 %, 11525 MiB, 12288 MiB, 60, 121.04 W
2026/01/19 22:03:24.682, 83 %, 73 %, 11517 MiB, 12288 MiB, 60, 122.00 W
2026/01/19 22:03:25.690, 74 %, 75 %, 11527 MiB, 12288 MiB, 60, 127.35 W
2026/01/19 22:03:26.710, 81 %, 72 %, 11527 MiB, 12288 MiB, 60, 122.47 W
2026/01/19 22:03:27.714, 85 %, 75 %, 11527 MiB, 12288 MiB, 60, 121.19 W
2026/01/19 22:03:28.718, 87 %, 87 %, 11516 MiB, 12288 MiB, 61, 124.63 W
2026/01/19 22:03:29.735, 86 %, 76 %, 11505 MiB, 12288 MiB, 60, 126.73 W
2026/01/19 22:03:30.736, 82 %, 73 %, 11521 MiB, 12288 MiB, 60, 120.26 W
2026/01/19 22:03:31.751, 84 %, 74 %, 11524 MiB, 12288 MiB, 60, 119.48 W
2026/01/19 22:03:32.752, 80 %, 81 %, 11515 MiB, 12288 MiB, 60, 125.00 W
2026/01/19 22:03:33.780, 85 %, 75 %, 11512 MiB, 12288 MiB, 60, 124.04 W
2026/01/19 22:03:34.797, 85 %, 76 %, 11511 MiB, 12288 MiB, 60, 122.25 W
2026/01/19 22:03:35.798, 84 %, 83 %, 11507 MiB, 12288 MiB, 59, 121.16 W
2026/01/19 22:03:36.801, 81 %, 79 %, 11507 MiB, 12288 MiB, 60, 129.63 W
2026/01/19 22:03:37.802, 71 %, 71 %, 11507 MiB, 12288 MiB, 60, 122.46 W
2026/01/19 22:03:38.804, 81 %, 82 %, 11507 MiB, 12288 MiB, 59, 123.45 W
2026/01/19 22:03:39.806, 85 %, 86 %, 11499 MiB, 12288 MiB, 60, 130.20 W
2026/01/19 22:03:40.808, 85 %, 85 %, 11507 MiB, 12288 MiB, 60, 131.25 W
2026/01/19 22:03:41.809, 87 %, 87 %, 11507 MiB, 12288 MiB, 60, 129.93 W
2026/01/19 22:03:42.811, 86 %, 87 %, 11507 MiB, 12288 MiB, 60, 130.49 W
2026/01/19 22:03:43.813, 67 %, 64 %, 11522 MiB, 12288 MiB, 59, 118.27 W
2026/01/19 22:03:44.825, 84 %, 84 %, 11522 MiB, 12288 MiB, 60, 129.63 W
2026/01/19 22:03:45.827, 80 %, 80 %, 11522 MiB, 12288 MiB, 60, 126.89 W
2026/01/19 22:03:46.829, 84 %, 84 %, 11518 MiB, 12288 MiB, 60, 128.68 W
2026/01/19 22:03:47.831, 82 %, 82 %, 11517 MiB, 12288 MiB, 60, 129.92 W
2026/01/19 22:03:48.832, 85 %, 85 %, 11517 MiB, 12288 MiB, 60, 129.00 W
2026/01/19 22:03:49.834, 84 %, 85 %, 11506 MiB, 12288 MiB, 60, 130.56 W
2026/01/19 22:03:50.835, 87 %, 87 %, 11513 MiB, 12288 MiB, 60, 129.30 W
2026/01/19 22:03:51.892, 83 %, 84 %, 11513 MiB, 12288 MiB, 60, 129.44 W
2026/01/19 22:03:52.903, 85 %, 86 %, 11513 MiB, 12288 MiB, 60, 129.76 W
2026/01/19 22:03:53.927, 82 %, 82 %, 11513 MiB, 12288 MiB, 60, 129.45 W
2026/01/19 22:03:54.936, 88 %, 88 %, 11494 MiB, 12288 MiB, 60, 130.95 W
2026/01/19 22:03:55.942, 81 %, 82 %, 11513 MiB, 12288 MiB, 60, 128.97 W
2026/01/19 22:03:56.971, 80 %, 80 %, 11514 MiB, 12288 MiB, 60, 129.13 W
2026/01/19 22:03:57.976, 84 %, 84 %, 11519 MiB, 12288 MiB, 59, 128.59 W
2026/01/19 22:03:58.999, 84 %, 84 %, 11519 MiB, 12288 MiB, 60, 128.86 W
2026/01/19 22:04:00.001, 79 %, 80 %, 11519 MiB, 12288 MiB, 60, 128.47 W
2026/01/19 22:04:01.020, 76 %, 76 %, 11519 MiB, 12288 MiB, 60, 125.30 W
2026/01/19 22:04:02.021, 76 %, 76 %, 11519 MiB, 12288 MiB, 59, 125.68 W
2026/01/19 22:04:03.023, 87 %, 87 %, 11515 MiB, 12288 MiB, 60, 128.01 W
2026/01/19 22:04:04.025, 80 %, 80 %, 11507 MiB, 12288 MiB, 60, 129.27 W
2026/01/19 22:04:05.026, 85 %, 85 %, 11507 MiB, 12288 MiB, 60, 129.13 W
2026/01/19 22:04:06.028, 0 %, 0 %, 11518 MiB, 12288 MiB, 55, 71.77 W
2026/01/19 22:04:07.032, 0 %, 0 %, 11518 MiB, 12288 MiB, 54, 47.03 W
2026/01/19 22:04:08.033, 0 %, 2 %, 11518 MiB, 12288 MiB, 52, 31.22 W
