timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/19 19:08:24.249, 82 %, 81 %, 11365 MiB, 12288 MiB, 59, 127.69 W
2026/01/19 19:08:25.254, 87 %, 87 %, 11362 MiB, 12288 MiB, 59, 126.19 W
2026/01/19 19:08:26.256, 85 %, 78 %, 11362 MiB, 12288 MiB, 59, 126.82 W
2026/01/19 19:08:27.257, 88 %, 78 %, 11362 MiB, 12288 MiB, 59, 121.99 W
2026/01/19 19:08:28.263, 86 %, 76 %, 11362 MiB, 12288 MiB, 60, 122.56 W
2026/01/19 19:08:29.264, 80 %, 71 %, 11362 MiB, 12288 MiB, 60, 123.17 W
2026/01/19 19:08:30.265, 86 %, 77 %, 11361 MiB, 12288 MiB, 60, 123.77 W
2026/01/19 19:08:31.266, 84 %, 75 %, 11361 MiB, 12288 MiB, 61, 122.25 W
2026/01/19 19:08:32.267, 85 %, 75 %, 11361 MiB, 12288 MiB, 61, 119.79 W
2026/01/19 19:08:33.271, 88 %, 78 %, 11359 MiB, 12288 MiB, 61, 122.87 W
2026/01/19 19:08:34.272, 84 %, 75 %, 11359 MiB, 12288 MiB, 61, 122.87 W
2026/01/19 19:08:35.280, 84 %, 75 %, 11359 MiB, 12288 MiB, 62, 123.49 W
2026/01/19 19:08:36.319, 87 %, 77 %, 11358 MiB, 12288 MiB, 62, 124.21 W
2026/01/19 19:08:37.343, 79 %, 70 %, 11358 MiB, 12288 MiB, 62, 124.16 W
2026/01/19 19:08:38.354, 82 %, 73 %, 11357 MiB, 12288 MiB, 63, 124.11 W
2026/01/19 19:08:39.365, 82 %, 72 %, 11357 MiB, 12288 MiB, 63, 124.09 W
2026/01/19 19:08:40.375, 86 %, 76 %, 11355 MiB, 12288 MiB, 63, 125.00 W
2026/01/19 19:08:41.384, 82 %, 73 %, 11355 MiB, 12288 MiB, 63, 124.32 W
2026/01/19 19:08:42.394, 90 %, 80 %, 11355 MiB, 12288 MiB, 62, 121.99 W
2026/01/19 19:08:43.400, 88 %, 78 %, 11355 MiB, 12288 MiB, 62, 123.20 W
2026/01/19 19:08:44.408, 88 %, 79 %, 11355 MiB, 12288 MiB, 62, 123.49 W
2026/01/19 19:08:45.417, 87 %, 77 %, 11355 MiB, 12288 MiB, 62, 126.77 W
2026/01/19 19:08:46.423, 79 %, 70 %, 11355 MiB, 12288 MiB, 62, 122.71 W
2026/01/19 19:08:47.431, 81 %, 71 %, 11368 MiB, 12288 MiB, 62, 124.33 W
2026/01/19 19:08:48.436, 85 %, 76 %, 11360 MiB, 12288 MiB, 62, 124.29 W
2026/01/19 19:08:49.455, 83 %, 74 %, 11359 MiB, 12288 MiB, 61, 124.04 W
2026/01/19 19:08:50.468, 75 %, 67 %, 11359 MiB, 12288 MiB, 61, 121.22 W
2026/01/19 19:08:51.469, 84 %, 75 %, 11358 MiB, 12288 MiB, 61, 122.72 W
2026/01/19 19:08:52.471, 84 %, 74 %, 11349 MiB, 12288 MiB, 61, 122.82 W
