timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 18:27:33.926, 7 %, 4 %, 11340 MiB, 12288 MiB, 51, 15.60 W
2026/01/20 18:27:34.928, 0 %, 12 %, 11340 MiB, 12288 MiB, 51, 14.73 W
2026/01/20 18:27:35.929, 0 %, 8 %, 11354 MiB, 12288 MiB, 51, 15.11 W
2026/01/20 18:27:36.952, 83 %, 69 %, 11354 MiB, 12288 MiB, 57, 80.83 W
2026/01/20 18:27:37.953, 83 %, 71 %, 11354 MiB, 12288 MiB, 57, 121.06 W
2026/01/20 18:27:38.960, 84 %, 69 %, 11339 MiB, 12288 MiB, 57, 122.06 W
2026/01/20 18:27:39.965, 96 %, 39 %, 11338 MiB, 12288 MiB, 58, 113.37 W
2026/01/20 18:27:40.977, 84 %, 70 %, 11338 MiB, 12288 MiB, 57, 122.82 W
2026/01/20 18:27:41.978, 84 %, 72 %, 11338 MiB, 12288 MiB, 57, 122.57 W
2026/01/20 18:27:42.985, 83 %, 69 %, 11338 MiB, 12288 MiB, 57, 120.34 W
2026/01/20 18:27:43.995, 84 %, 70 %, 11338 MiB, 12288 MiB, 57, 125.43 W
2026/01/20 18:27:44.996, 84 %, 72 %, 11338 MiB, 12288 MiB, 58, 122.34 W
2026/01/20 18:27:46.004, 84 %, 70 %, 11332 MiB, 12288 MiB, 58, 123.23 W
2026/01/20 18:27:47.014, 84 %, 70 %, 11329 MiB, 12288 MiB, 58, 125.68 W
2026/01/20 18:27:48.015, 81 %, 69 %, 11329 MiB, 12288 MiB, 58, 120.51 W
2026/01/20 18:27:49.803, 85 %, 71 %, 11329 MiB, 12288 MiB, 58, 122.74 W
2026/01/20 18:27:50.815, 94 %, 40 %, 11328 MiB, 12288 MiB, 57, 125.69 W
2026/01/20 18:27:51.816, 81 %, 68 %, 11328 MiB, 12288 MiB, 58, 121.37 W
2026/01/20 18:27:52.824, 83 %, 70 %, 11328 MiB, 12288 MiB, 58, 122.75 W
2026/01/20 18:27:53.836, 75 %, 52 %, 11328 MiB, 12288 MiB, 58, 119.16 W
2026/01/20 18:27:54.836, 83 %, 70 %, 11327 MiB, 12288 MiB, 58, 125.21 W
2026/01/20 18:27:55.846, 82 %, 70 %, 11327 MiB, 12288 MiB, 58, 122.74 W
2026/01/20 18:27:56.859, 84 %, 71 %, 11327 MiB, 12288 MiB, 58, 123.14 W
2026/01/20 18:27:57.872, 0 %, 0 %, 11327 MiB, 12288 MiB, 53, 61.08 W
2026/01/20 18:27:58.900, 0 %, 0 %, 11327 MiB, 12288 MiB, 52, 45.36 W
2026/01/20 18:27:59.910, 3 %, 3 %, 11327 MiB, 12288 MiB, 50, 24.13 W
2026/01/20 18:28:00.932, 0 %, 2 %, 11327 MiB, 12288 MiB, 49, 15.24 W
2026/01/20 18:28:01.942, 0 %, 5 %, 11327 MiB, 12288 MiB, 49, 14.17 W
2026/01/20 18:28:02.954, 0 %, 3 %, 11327 MiB, 12288 MiB, 48, 13.93 W
2026/01/20 18:28:03.965, 0 %, 10 %, 11327 MiB, 12288 MiB, 48, 13.68 W
2026/01/20 18:28:04.976, 0 %, 3 %, 11327 MiB, 12288 MiB, 47, 13.73 W
2026/01/20 18:28:05.978, 0 %, 3 %, 11332 MiB, 12288 MiB, 47, 13.74 W
2026/01/20 18:28:06.979, 42 %, 42 %, 11332 MiB, 12288 MiB, 47, 15.23 W
2026/01/20 18:28:07.981, 83 %, 70 %, 11331 MiB, 12288 MiB, 54, 113.04 W
2026/01/20 18:28:08.982, 80 %, 69 %, 11331 MiB, 12288 MiB, 54, 126.46 W
2026/01/20 18:28:09.984, 82 %, 69 %, 11331 MiB, 12288 MiB, 55, 128.13 W
2026/01/20 18:28:10.985, 95 %, 37 %, 11331 MiB, 12288 MiB, 56, 128.50 W
2026/01/20 18:28:11.986, 81 %, 69 %, 11329 MiB, 12288 MiB, 55, 128.95 W
2026/01/20 18:28:12.987, 79 %, 69 %, 11329 MiB, 12288 MiB, 53, 126.45 W
2026/01/20 18:28:13.988, 82 %, 69 %, 11329 MiB, 12288 MiB, 55, 118.53 W
2026/01/20 18:28:15.004, 85 %, 53 %, 11326 MiB, 12288 MiB, 55, 129.29 W
2026/01/20 18:28:16.006, 76 %, 64 %, 11331 MiB, 12288 MiB, 55, 122.54 W
2026/01/20 18:28:17.007, 80 %, 69 %, 11331 MiB, 12288 MiB, 56, 125.74 W
2026/01/20 18:28:18.022, 82 %, 70 %, 11331 MiB, 12288 MiB, 56, 128.10 W
2026/01/20 18:28:19.024, 80 %, 66 %, 11346 MiB, 12288 MiB, 55, 127.59 W
2026/01/20 18:28:20.804, 80 %, 66 %, 11345 MiB, 12288 MiB, 55, 125.00 W
2026/01/20 18:28:21.821, 81 %, 70 %, 11341 MiB, 12288 MiB, 56, 126.81 W
2026/01/20 18:28:22.858, 83 %, 71 %, 11341 MiB, 12288 MiB, 54, 129.02 W
2026/01/20 18:28:23.860, 0 %, 0 %, 11332 MiB, 12288 MiB, 51, 48.60 W
2026/01/20 18:28:24.862, 0 %, 0 %, 11331 MiB, 12288 MiB, 49, 42.25 W
2026/01/20 18:28:25.866, 0 %, 2 %, 11351 MiB, 12288 MiB, 48, 23.14 W
2026/01/20 18:28:26.870, 6 %, 5 %, 11349 MiB, 12288 MiB, 47, 15.57 W
2026/01/20 18:28:27.904, 1 %, 3 %, 11349 MiB, 12288 MiB, 46, 14.02 W
2026/01/20 18:28:28.935, 8 %, 19 %, 11353 MiB, 12288 MiB, 46, 14.12 W
2026/01/20 18:28:29.966, 0 %, 10 %, 11354 MiB, 12288 MiB, 46, 13.78 W
