timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/01/20 18:22:53.384, 7 %, 5 %, 11263 MiB, 12288 MiB, 42, 14.84 W
2026/01/20 18:22:54.392, 3 %, 4 %, 11268 MiB, 12288 MiB, 42, 13.90 W
2026/01/20 18:22:55.400, 0 %, 7 %, 11268 MiB, 12288 MiB, 42, 13.57 W
2026/01/20 18:22:56.406, 0 %, 7 %, 11268 MiB, 12288 MiB, 42, 13.40 W
2026/01/20 18:22:57.414, 0 %, 3 %, 11267 MiB, 12288 MiB, 42, 13.50 W
2026/01/20 18:22:58.420, 0 %, 10 %, 11267 MiB, 12288 MiB, 42, 13.55 W
2026/01/20 18:22:59.426, 0 %, 3 %, 11271 MiB, 12288 MiB, 42, 13.42 W
2026/01/20 18:23:00.433, 0 %, 4 %, 11264 MiB, 12288 MiB, 42, 13.49 W
2026/01/20 18:23:01.440, 1 %, 6 %, 11203 MiB, 12288 MiB, 42, 13.54 W
2026/01/20 18:23:02.447, 1 %, 10 %, 11204 MiB, 12288 MiB, 42, 13.83 W
2026/01/20 18:23:03.455, 1 %, 6 %, 11204 MiB, 12288 MiB, 42, 13.57 W
2026/01/20 18:23:04.462, 2 %, 3 %, 11204 MiB, 12288 MiB, 42, 13.47 W
2026/01/20 18:23:05.478, 1 %, 11 %, 11204 MiB, 12288 MiB, 42, 13.66 W
2026/01/20 18:23:06.484, 1 %, 5 %, 11203 MiB, 12288 MiB, 41, 14.10 W
2026/01/20 18:23:07.490, 0 %, 4 %, 11203 MiB, 12288 MiB, 41, 13.16 W
2026/01/20 18:23:08.498, 0 %, 3 %, 11202 MiB, 12288 MiB, 41, 13.12 W
2026/01/20 18:23:09.505, 1 %, 5 %, 11199 MiB, 12288 MiB, 42, 13.41 W
2026/01/20 18:23:10.512, 3 %, 9 %, 11203 MiB, 12288 MiB, 42, 13.94 W
2026/01/20 18:23:11.523, 0 %, 8 %, 11209 MiB, 12288 MiB, 41, 13.38 W
2026/01/20 18:23:13.311, 0 %, 20 %, 11209 MiB, 12288 MiB, 41, 13.45 W
2026/01/20 18:23:14.320, 16 %, 9 %, 11232 MiB, 12288 MiB, 42, 14.49 W
2026/01/20 18:23:15.335, 6 %, 9 %, 11232 MiB, 12288 MiB, 41, 14.51 W
2026/01/20 18:23:16.341, 12 %, 8 %, 11233 MiB, 12288 MiB, 41, 13.70 W
2026/01/20 18:23:17.351, 9 %, 9 %, 11227 MiB, 12288 MiB, 41, 13.76 W
2026/01/20 18:23:18.371, 25 %, 11 %, 11233 MiB, 12288 MiB, 41, 14.37 W
2026/01/20 18:23:19.378, 0 %, 5 %, 11232 MiB, 12288 MiB, 41, 12.99 W
2026/01/20 18:23:20.385, 0 %, 9 %, 11229 MiB, 12288 MiB, 41, 13.08 W
2026/01/20 18:23:21.393, 0 %, 7 %, 11228 MiB, 12288 MiB, 41, 13.15 W
2026/01/20 18:23:22.401, 9 %, 6 %, 11212 MiB, 12288 MiB, 41, 14.65 W
2026/01/20 18:23:23.408, 0 %, 10 %, 11212 MiB, 12288 MiB, 41, 13.29 W
2026/01/20 18:23:24.415, 0 %, 8 %, 11197 MiB, 12288 MiB, 41, 13.40 W
2026/01/20 18:23:25.422, 0 %, 14 %, 11201 MiB, 12288 MiB, 41, 13.05 W
2026/01/20 18:23:26.428, 0 %, 22 %, 11201 MiB, 12288 MiB, 41, 13.08 W
2026/01/20 18:23:27.437, 0 %, 6 %, 11200 MiB, 12288 MiB, 41, 13.15 W
2026/01/20 18:23:28.446, 0 %, 3 %, 11199 MiB, 12288 MiB, 41, 13.07 W
2026/01/20 18:23:29.454, 0 %, 3 %, 11188 MiB, 12288 MiB, 41, 13.22 W
2026/01/20 18:23:30.461, 2 %, 16 %, 11198 MiB, 12288 MiB, 41, 13.33 W
2026/01/20 18:23:31.469, 2 %, 14 %, 11199 MiB, 12288 MiB, 41, 13.55 W
2026/01/20 18:23:32.476, 1 %, 5 %, 11199 MiB, 12288 MiB, 41, 13.15 W
2026/01/20 18:23:33.483, 1 %, 5 %, 11198 MiB, 12288 MiB, 41, 13.06 W
2026/01/20 18:23:34.508, 2 %, 4 %, 11187 MiB, 12288 MiB, 41, 13.26 W
2026/01/20 18:23:35.542, 1 %, 6 %, 11199 MiB, 12288 MiB, 41, 13.98 W
2026/01/20 18:23:36.551, 0 %, 4 %, 11199 MiB, 12288 MiB, 41, 13.14 W
2026/01/20 18:23:37.558, 0 %, 4 %, 11199 MiB, 12288 MiB, 41, 12.99 W
2026/01/20 18:23:38.564, 0 %, 18 %, 11188 MiB, 12288 MiB, 41, 13.25 W
2026/01/20 18:23:39.577, 0 %, 17 %, 11187 MiB, 12288 MiB, 41, 13.55 W
2026/01/20 18:23:40.584, 0 %, 12 %, 11198 MiB, 12288 MiB, 41, 13.12 W
2026/01/20 18:23:41.599, 1 %, 4 %, 11198 MiB, 12288 MiB, 41, 13.02 W
2026/01/20 18:23:43.405, 1 %, 3 %, 11195 MiB, 12288 MiB, 41, 13.67 W
2026/01/20 18:23:44.426, 1 %, 3 %, 11187 MiB, 12288 MiB, 41, 13.04 W
2026/01/20 18:23:45.448, 1 %, 3 %, 11187 MiB, 12288 MiB, 41, 13.17 W
2026/01/20 18:23:46.469, 5 %, 5 %, 11198 MiB, 12288 MiB, 41, 13.51 W
2026/01/20 18:23:47.491, 2 %, 4 %, 11198 MiB, 12288 MiB, 41, 13.31 W
2026/01/20 18:23:48.511, 12 %, 9 %, 11195 MiB, 12288 MiB, 41, 13.61 W
2026/01/20 18:23:49.533, 1 %, 14 %, 11195 MiB, 12288 MiB, 41, 13.29 W
2026/01/20 18:23:50.554, 0 %, 12 %, 11187 MiB, 12288 MiB, 41, 13.05 W
2026/01/20 18:23:51.576, 0 %, 7 %, 11199 MiB, 12288 MiB, 41, 13.35 W
2026/01/20 18:23:52.608, 10 %, 6 %, 11206 MiB, 12288 MiB, 41, 14.64 W
2026/01/20 18:23:53.643, 7 %, 4 %, 11215 MiB, 12288 MiB, 41, 14.84 W
2026/01/20 18:23:54.673, 8 %, 15 %, 11219 MiB, 12288 MiB, 41, 14.16 W
2026/01/20 18:23:55.718, 6 %, 9 %, 11220 MiB, 12288 MiB, 41, 14.29 W
2026/01/20 18:23:56.748, 1 %, 9 %, 11211 MiB, 12288 MiB, 41, 14.55 W
2026/01/20 18:23:57.769, 1 %, 4 %, 11211 MiB, 12288 MiB, 41, 13.14 W
2026/01/20 18:23:58.791, 0 %, 6 %, 11206 MiB, 12288 MiB, 41, 13.12 W
2026/01/20 18:23:59.822, 1 %, 4 %, 11197 MiB, 12288 MiB, 41, 13.24 W
2026/01/20 18:24:00.843, 0 %, 10 %, 11194 MiB, 12288 MiB, 41, 13.40 W
2026/01/20 18:24:01.873, 0 %, 4 %, 11190 MiB, 12288 MiB, 41, 13.57 W
2026/01/20 18:24:02.893, 1 %, 10 %, 11190 MiB, 12288 MiB, 41, 13.23 W
2026/01/20 18:24:03.914, 0 %, 10 %, 11187 MiB, 12288 MiB, 41, 13.39 W
2026/01/20 18:24:04.934, 1 %, 12 %, 11179 MiB, 12288 MiB, 41, 13.37 W
2026/01/20 18:24:05.957, 1 %, 23 %, 11179 MiB, 12288 MiB, 41, 13.18 W
